seed,phase,task,step,model,optimizer,rule,rate,selected_rate,common_rate,test_nmse,validation_nmse,population_nmse,parameter_norm,max_abs_parameter,gradient_clipped_steps,parameter_projected_steps,elapsed_seconds,budget,endpoint,chosen_step,cohort_role,within_0_02_above_noise_floor,clean_population_nmse_below_0_02
211204,fresh,quartet,13824,algebraic,adam,unit_broadcast,0.003,True,True,0.7506795779838542,0.763322915035006,0.7107442782354807,2.2924974735294104,1.0343340671694579,0,0,8.346679360955022,16384,validation_selected,13824,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.0157991920234193,1.0683507165053634,0.9874800158011892,1.455837755957633,0.7623027414993068,0,0,0.6687352929729968,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.0157991920234193,1.0683507165053634,0.9874800158011892,1.455837755957633,0.7623027414993068,0,0,0.6687352929729968,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,4096,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.8455903913616815,0.9025379823407863,0.8198150885412923,3.3530101981927474,2.0,0,122,2.533239630050957,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,4096,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.8455903913616815,0.9025379823407863,0.8198150885412923,3.3530101981927474,2.0,0,122,2.533239630050957,4096,validation_selected,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,8192,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.8905518405168776,0.9393137217903287,0.8626877924951227,3.6791254740529777,2.0,0,4206,5.011604608036578,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,5120,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.783866171139318,0.8278252918005018,0.7501210433196672,3.5984028573313895,2.0,0,1138,3.1459615100175142,8192,validation_selected,5120,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,16384,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.860434093946522,0.8932840416706449,0.8257298852935123,3.7032198635123876,2.0,0,12300,9.883424486033618,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,5120,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.783866171139318,0.8278252918005018,0.7501210433196672,3.5984028573313895,2.0,0,1138,3.1459615100175142,16384,validation_selected,5120,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,1024,algebraic,sgd,exact,0.03,True,True,0.04489692745665533,0.0472030520055784,0.0003724225168086347,2.436050997885532,0.9924392461585838,0,0,0.6686877340544015,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,1024,algebraic,sgd,exact,0.03,True,True,0.04489692745665533,0.0472030520055784,0.0003724225168086347,2.436050997885532,0.9924392461585838,0,0,0.6686877340544015,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,4096,algebraic,sgd,exact,0.03,True,True,0.045104722030853715,0.04707908027360728,0.000599890579948469,2.440564248306754,0.9927941727445171,0,0,2.533192255999893,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,2048,algebraic,sgd,exact,0.03,True,True,0.044904154879343766,0.04683578791627818,0.00038957933400025067,2.436813037709986,0.9927566110020728,0,0,1.2962339740479365,4096,validation_selected,2048,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,8192,algebraic,sgd,exact,0.03,True,True,0.045156095015961045,0.047308518998548404,0.0007428620648071734,2.4351436209359494,0.9932645262173878,0,0,5.011550085037015,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,2048,algebraic,sgd,exact,0.03,True,True,0.044904154879343766,0.04683578791627818,0.00038957933400025067,2.436813037709986,0.9927566110020728,0,0,1.2962339740479365,8192,validation_selected,2048,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,16384,algebraic,sgd,exact,0.03,True,True,0.0452366683439077,0.04759997941215076,0.0007937160437394982,2.4330783698204312,0.9935304179568502,0,0,9.88337496004533,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,14080,algebraic,sgd,exact,0.03,True,True,0.044766827075720585,0.04667800321453132,0.00029009300447893155,2.4358173997959205,0.9956951303255083,0,0,8.5103787870612,16384,validation_selected,14080,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211204,fresh,quartet,1024,algebraic,sgd,sign_broadcast,0.01,True,False,1.018973058297881,1.0689521052011821,0.9913137777331651,1.3329551351285556,0.742229325116785,0,0,0.6687474780483171,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,1024,algebraic,sgd,sign_broadcast,0.01,True,False,1.018973058297881,1.0689521052011821,0.9913137777331651,1.3329551351285556,0.742229325116785,0,0,0.6687474780483171,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,4096,algebraic,sgd,sign_broadcast,0.01,True,False,1.0065145826413149,1.0563208987945036,0.9802882287221837,1.6863121948610065,0.9678737522777451,0,0,2.5332519409712404,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,4096,algebraic,sgd,sign_broadcast,0.01,True,False,1.0065145826413149,1.0563208987945036,0.9802882287221837,1.6863121948610065,0.9678737522777451,0,0,2.5332519409712404,4096,validation_selected,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,8192,algebraic,sgd,sign_broadcast,0.01,True,False,1.0060210368121374,1.056205874676115,0.9784973026621386,2.1098006948793087,1.2980046227551336,0,0,5.011616565985605,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,5120,algebraic,sgd,sign_broadcast,0.01,True,False,1.002791880925214,1.0506059926461329,0.9727313769040868,1.8677573492197381,1.073497555721492,0,0,3.145973616046831,8192,validation_selected,5120,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,16384,algebraic,sgd,sign_broadcast,0.01,True,False,0.9613530563369762,1.008036784696318,0.9281241340260724,3.0076275528431142,2.0,0,1967,9.88343700999394,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,16384,algebraic,sgd,sign_broadcast,0.01,True,False,0.9613530563369762,1.008036784696318,0.9281241340260724,3.0076275528431142,2.0,0,1967,9.88343700999394,16384,validation_selected,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,1024,algebraic,sgd,unit_broadcast,0.01,True,False,1.0028352359105401,1.0552935229177631,0.9757171695921626,1.9320093957147453,1.198383747512805,0,0,0.6687079899711534,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,512,algebraic,sgd,unit_broadcast,0.01,True,False,0.9686545484185889,1.0248643911032425,0.944065739657577,1.8369768661829988,0.9466333895525537,0,0,0.39450224803294986,1024,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,4096,algebraic,sgd,unit_broadcast,0.01,True,False,1.0167769006557656,1.0670563348629698,0.9909153448793082,1.936022484363979,1.1832076825862288,0,0,2.533213310991414,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,512,algebraic,sgd,unit_broadcast,0.01,True,False,0.9686545484185889,1.0248643911032425,0.944065739657577,1.8369768661829988,0.9466333895525537,0,0,0.39450224803294986,4096,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,8192,algebraic,sgd,unit_broadcast,0.01,True,False,0.9788370034178456,1.0254624615884107,0.9520793000131219,2.445969565140911,1.3046003703336961,0,0,5.011571587063372,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,7168,algebraic,sgd,unit_broadcast,0.01,True,False,0.9733992905219591,1.0177841652589268,0.9445740290523676,2.347132708669095,1.1672086790377536,0,0,4.383742970065214,8192,validation_selected,7168,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,16384,algebraic,sgd,unit_broadcast,0.01,True,False,0.8811707624986991,0.9163762495779344,0.8450196122718472,3.384783688018454,2.0,0,3868,9.883397135068662,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211204,fresh,quartet,14592,algebraic,sgd,unit_broadcast,0.01,True,False,0.8702768042727678,0.9074699241708652,0.8376001692596957,3.2651623403217407,2.0,0,2363,8.824907546048053,16384,validation_selected,14592,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0086589950303786,1.1189728669048484,0.999107394517997,2.720006622639302,1.7033947728543783,0,0,0.6489967179950327,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9901583964197185,1.1079110963232623,0.9778294769274957,1.946719114521839,1.1096369747494121,0,0,0.22797586396336555,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,4096,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0227325398133904,1.140892458408568,1.0101580006648216,4.303252627007459,1.9395066891181993,0,220,2.5037291779881343,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9901583964197185,1.1079110963232623,0.9778294769274957,1.946719114521839,1.1096369747494121,0,0,0.22797586396336555,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,8192,algebraic,adam,calibrated_broadcast,0.01,True,False,1.0286548838264964,1.1442892169653,1.0172635754123402,5.170914366499854,2.0,109,985,4.896341338055208,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9901583964197185,1.1079110963232623,0.9778294769274957,1.946719114521839,1.1096369747494121,0,0,0.22797586396336555,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,16384,algebraic,adam,calibrated_broadcast,0.01,True,False,1.119231839311637,1.2543221248492225,1.1066532479492035,4.9946881048192875,1.9820016507016218,1136,3111,9.709249704959802,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9901583964197185,1.1079110963232623,0.9778294769274957,1.946719114521839,1.1096369747494121,0,0,0.22797586396336555,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,adam,exact,0.003,True,True,0.04456159131261338,0.04837613033772204,0.0009336897112754432,2.7574263857666876,1.4987173418688173,0,0,0.6489578089676797,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,1024,algebraic,adam,exact,0.003,True,True,0.04456159131261338,0.04837613033772204,0.0009336897112754432,2.7574263857666876,1.4987173418688173,0,0,0.6489578089676797,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,4096,algebraic,adam,exact,0.003,True,True,0.04530034434413382,0.049911826682989394,0.0015103172030759733,2.7619997602522672,1.4993897660869568,0,0,2.5036858660168946,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,2816,algebraic,adam,exact,0.003,True,True,0.044304346660537085,0.04792045599272049,0.0007689735136727131,2.750262495535038,1.495591088586994,0,0,1.7680111560039222,4096,validation_selected,2816,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,8192,algebraic,adam,exact,0.003,True,True,0.04454830585230502,0.04893943804126462,0.000757663987861724,2.772328357693005,1.5024813181978036,0,0,4.896301256958395,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,4608,algebraic,adam,exact,0.003,True,True,0.04428799151934373,0.04782629885966924,0.0004708958345072359,2.754812165370086,1.4975745210344096,0,0,2.7972097779856995,8192,validation_selected,4608,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,16384,algebraic,adam,exact,0.003,True,True,0.04501198769132342,0.04886012622663809,0.001134022357251999,2.786561873280926,1.491640170846176,0,0,9.709207669948228,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,9472,algebraic,adam,exact,0.003,True,True,0.0443364539067652,0.04765426455635283,0.0005463646400289835,2.7652161671584508,1.4952990217416648,0,0,5.643887073034421,16384,validation_selected,9472,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,1024,algebraic,adam,sign_broadcast,0.01,True,False,1.008658979244251,1.1189728663517684,0.9991073719593504,2.7200090212178445,1.7033978381170622,0,0,0.6490201289998367,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,sign_broadcast,0.01,True,False,0.9901584441610183,1.1079111482750084,0.9778295300736684,1.9467192579296513,1.1096376279337776,0,0,0.2280023730127141,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,4096,algebraic,adam,sign_broadcast,0.01,True,False,1.0227325226465902,1.1408924590052458,1.0101579843519268,4.303255046568221,1.9395065438508972,0,220,2.503755445010029,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,sign_broadcast,0.01,True,False,0.9901584441610183,1.1079111482750084,0.9778295300736684,1.9467192579296513,1.1096376279337776,0,0,0.2280023730127141,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,8192,algebraic,adam,sign_broadcast,0.01,True,False,1.0286586465411354,1.1442640044687886,1.0172602397285047,5.171097922417071,2.0,115,985,4.896368007990532,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,sign_broadcast,0.01,True,False,0.9901584441610183,1.1079111482750084,0.9778295300736684,1.9467192579296513,1.1096376279337776,0,0,0.2280023730127141,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,16384,algebraic,adam,sign_broadcast,0.01,True,False,1.1203899430632784,1.2555739234043528,1.1077959268443265,4.995609962003916,1.9818425865620808,1157,3107,9.709278141963296,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,sign_broadcast,0.01,True,False,0.9901584441610183,1.1079111482750084,0.9778295300736684,1.9467192579296513,1.1096376279337776,0,0,0.2280023730127141,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,adam,unit_broadcast,0.003,True,True,1.0063068581051664,1.1219693613925297,0.9893119065944087,2.5800956819041168,1.362444787719178,0,0,0.6489695820491761,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,1.0095726824721962,1.1177708569500293,0.9912803442898195,2.1573294343794194,1.12210618219684,0,0,0.22795095399487764,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,4096,algebraic,adam,unit_broadcast,0.003,True,True,1.0263292549197125,1.1407661771396003,1.0133336804149988,2.886582172414438,1.9059443922266464,0,0,2.503697940031998,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,1.0095726824721962,1.1177708569500293,0.9912803442898195,2.1573294343794194,1.12210618219684,0,0,0.22795095399487764,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,8192,algebraic,adam,unit_broadcast,0.003,True,True,1.030587646629905,1.143172310634946,1.0190468261021906,3.0858399935923657,1.9886266885227517,0,53,4.896314913057722,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,1.0095726824721962,1.1177708569500293,0.9912803442898195,2.1573294343794194,1.12210618219684,0,0,0.22795095399487764,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,16384,algebraic,adam,unit_broadcast,0.003,True,True,1.0282763957980994,1.1389423356771813,1.015974118855516,3.3488117726038924,1.9838039614905476,0,476,9.70922157599125,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,adam,unit_broadcast,0.003,True,True,1.0095726824721962,1.1177708569500293,0.9912803442898195,2.1573294343794194,1.12210618219684,0,0,0.22795095399487764,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9990552961729553,1.1104576197432894,0.9816543912350725,1.871021954790112,0.8671042810915243,0,0,0.6489198199706152,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9990552961729553,1.1104576197432894,0.9816543912350725,1.871021954790112,0.8671042810915243,0,0,0.6489198199706152,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,4096,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.0064818200045162,1.1218803625739127,0.9877112390199736,2.0406560464020216,0.9202040128890133,0,0,2.5036495809908956,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,2560,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9943262284590069,1.1042792055287742,0.9777260414958671,2.0653782344049447,0.8926900238376319,0,0,1.6045132500585169,4096,validation_selected,2560,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,8192,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.0180647383385422,1.1343491857623698,0.9986561320570916,1.935415009210859,0.989425425288964,0,0,4.896258761989884,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,2560,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9943262284590069,1.1042792055287742,0.9777260414958671,2.0653782344049447,0.8926900238376319,0,0,1.6045132500585169,8192,validation_selected,2560,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,16384,algebraic,sgd,calibrated_broadcast,0.03,True,True,1.0156868750933163,1.132951437504524,1.0009768954532432,1.9644274066942602,1.1024135557627535,0,0,9.709165901993401,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,2560,algebraic,sgd,calibrated_broadcast,0.03,True,True,0.9943262284590069,1.1042792055287742,0.9777260414958671,2.0653782344049447,0.8926900238376319,0,0,1.6045132500585169,16384,validation_selected,2560,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,sgd,exact,0.03,True,True,0.04444419174373039,0.04843239085074075,0.0007911157591108135,2.589786073149809,1.3936021445728308,0,0,0.648875328944996,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,1024,algebraic,sgd,exact,0.03,True,True,0.04444419174373039,0.04843239085074075,0.0007911157591108135,2.589786073149809,1.3936021445728308,0,0,0.648875328944996,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,4096,algebraic,sgd,exact,0.03,True,True,0.04458607864590326,0.048507056156521844,0.0008772389123065526,2.5899070642716815,1.3928372163515221,0,0,2.50360192602966,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,2304,algebraic,sgd,exact,0.03,True,True,0.044360046131828874,0.04793075735107783,0.0006588936378501869,2.5865836786526017,1.3928912419484893,0,0,1.4408166189678013,4096,validation_selected,2304,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,8192,algebraic,sgd,exact,0.03,True,True,0.04435371123135505,0.04817841088298463,0.0005987743268847445,2.589662421094767,1.3925485274286455,0,0,4.8962063459912315,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,7424,algebraic,sgd,exact,0.03,True,True,0.04433150341412169,0.04786602322415148,0.0005728485211962699,2.5847528124013235,1.3910604083381204,0,0,4.438557669054717,8192,validation_selected,7424,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,16384,algebraic,sgd,exact,0.03,True,True,0.04427636053920436,0.04806469144772657,0.0005137108000298388,2.585744604402093,1.3900107152211743,0,0,9.70911083102692,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,9984,algebraic,sgd,exact,0.03,True,True,0.04417931413553125,0.04771893513393279,0.00044729747261992045,2.5855476627828,1.3913205523337109,0,0,5.9371942629804835,16384,validation_selected,9984,post_review_extension_of_previously_observed_fresh_seed_blocks,True,True
211205,fresh,quartet,1024,algebraic,sgd,sign_broadcast,0.01,True,False,1.0158146232191532,1.133099835901513,1.0015914705808044,1.7453458229424597,1.1460990399765885,0,0,0.6489319009706378,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,1.0078916179236843,1.1201113173987174,0.9906465945872229,1.807985811716124,0.9681773204536429,0,0,0.22791172994766384,1024,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,4096,algebraic,sgd,sign_broadcast,0.01,True,False,1.0262564479263314,1.1421252790175114,1.0127724109904657,2.0481680928101884,1.4385006698978935,0,0,2.5036617850419134,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,1.0078916179236843,1.1201113173987174,0.9906465945872229,1.807985811716124,0.9681773204536429,0,0,0.22791172994766384,4096,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,8192,algebraic,sgd,sign_broadcast,0.01,True,False,1.0345646109234496,1.1486573126845059,1.0210771009272877,2.1781969130422674,1.4686049368424166,0,0,4.896274507045746,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,1.0078916179236843,1.1201113173987174,0.9906465945872229,1.807985811716124,0.9681773204536429,0,0,0.22791172994766384,8192,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,16384,algebraic,sgd,sign_broadcast,0.01,True,False,1.0240593518553887,1.1383787256570859,1.0114691732434724,2.3103587278813547,1.5836295960156328,0,0,9.709180110017769,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,256,algebraic,sgd,sign_broadcast,0.01,True,False,1.0078916179236843,1.1201113173987174,0.9906465945872229,1.807985811716124,0.9681773204536429,0,0,0.22791172994766384,16384,validation_selected,256,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,1024,algebraic,sgd,unit_broadcast,0.01,True,False,1.0089184657751298,1.1235363065869004,0.989129306901982,2.3211365367879657,1.1700422680477516,0,0,0.6488945039454848,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,512,algebraic,sgd,unit_broadcast,0.01,True,False,1.0052940229070557,1.118370268147997,0.9841970629259718,2.1699416886044642,1.1413074315443634,0,0,0.3755771400174126,1024,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,4096,algebraic,sgd,unit_broadcast,0.01,True,False,1.028214012572696,1.1445714088469008,1.0147451387450368,2.6620122255729752,1.6808222366739347,0,0,2.5036216860171407,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,512,algebraic,sgd,unit_broadcast,0.01,True,False,1.0052940229070557,1.118370268147997,0.9841970629259718,2.1699416886044642,1.1413074315443634,0,0,0.3755771400174126,4096,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,8192,algebraic,sgd,unit_broadcast,0.01,True,False,1.035705250716353,1.1494760462034501,1.02249066059672,2.819841854481504,1.8030684564577097,0,0,4.8962259569671005,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,512,algebraic,sgd,unit_broadcast,0.01,True,False,1.0052940229070557,1.118370268147997,0.9841970629259718,2.1699416886044642,1.1413074315443634,0,0,0.3755771400174126,8192,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,16384,algebraic,sgd,unit_broadcast,0.01,True,False,1.0239140030720155,1.1373410810913047,1.0111409874660744,3.031225431414579,1.9765644631644157,0,0,9.70913350803312,16384,terminal,16384,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211205,fresh,quartet,512,algebraic,sgd,unit_broadcast,0.01,True,False,1.0052940229070557,1.118370268147997,0.9841970629259718,2.1699416886044642,1.1413074315443634,0,0,0.3755771400174126,16384,validation_selected,512,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211206,fresh,quartet,1024,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9584886277382993,0.9988623385885621,0.9105956180750931,2.4387828511757323,1.3666371265547894,0,11,0.6701595960184932,1024,terminal,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211206,fresh,quartet,1024,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9584886277382993,0.9988623385885621,0.9105956180750931,2.4387828511757323,1.3666371265547894,0,11,0.6701595960184932,1024,validation_selected,1024,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211206,fresh,quartet,4096,algebraic,adam,calibrated_broadcast,0.01,True,False,0.8903313145084751,0.9312219844717158,0.8432564991970017,3.67331260289567,1.826132373654742,0,153,2.5131053579971194,4096,terminal,4096,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211206,fresh,quartet,1536,algebraic,adam,calibrated_broadcast,0.01,True,False,0.8086174783517168,0.8521869060836449,0.7670048904017699,2.7484107647304876,1.5799577908200397,0,11,0.9666952789993957,4096,validation_selected,1536,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
211206,fresh,quartet,8192,algebraic,adam,calibrated_broadcast,0.01,True,False,0.9193294192232659,0.955002914903838,0.8678496612197889,4.769866369737055,1.968114019070197,87,644,4.953170045046136,8192,terminal,8192,post_review_extension_of_previously_observed_fresh_seed_blocks,False,False
