seed,reliability_heterogeneity,method,step_size,objective_smoothness,initial_test_loss,test_loss_after_one_step,one_step_test_loss_decrease,final_train_loss,final_test_loss,final_test_accuracy,mean_initial_reliability_gain,mean_shunt_conductance,mean_final_physical_attenuation,minimum_input_rate
7107,0.5,anti_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.3920308375,0.002412099478,0.3552292168,0.3546528781,0.986328125,0.5,1.92318106,0.5176069955,0
7107,0.5,explicit_point_gate,23.70788507,0.02109002969,0.394442937,0.3916229504,0.002819986592,0.3597689769,0.358336295,0.9951171875,0.5,1.921932264,0.518313272,0
7107,0.5,aligned_clean_credit,23.70788507,0.02109002969,0.394442937,0.3911387499,0.003304187098,0.3564612502,0.3546991552,0.99609375,0.5,1.921932264,0.5156385359,0
7107,1,exact_clean_bp,23.70788507,0.02109002969,0.394442937,0.3892943339,0.005148603037,0.3340260124,0.3330143926,0.99609375,0.5,0,1,0
7107,1,noisy_no_shunt,23.70788507,0.02109002969,0.394442937,0.3892176353,0.005225301668,0.3473280137,0.3445763002,0.998046875,0.5,0,1,0
7107,1,state_matched_additive,23.70788507,0.02109002969,0.394442937,0.3892176353,0.005225301668,0.3473280137,0.3445763002,0.998046875,0.5,0,1,0
7107,1,best_global_shunt,23.70788507,0.02109002969,0.394442937,0.3920788931,0.002364043893,0.3703120302,0.368001908,0.9951171875,0.5,3.564646659,0.3214329922,0
7107,1,reliability_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.3909713897,0.003471547262,0.3639012709,0.3606718627,0.99609375,0.5,3.286076756,0.5140608364,0
7107,1,shuffled_shunt,23.70788507,0.02109002969,0.394442937,0.3909793243,0.003463612612,0.3621641669,0.3593263039,0.9970703125,0.5,3.285388965,0.5101679469,0
7107,1,anti_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.3914369034,0.003006033539,0.3630599949,0.3613341279,0.9970703125,0.5,3.288083172,0.5136448327,0
7107,1,explicit_point_gate,23.70788507,0.02109002969,0.394442937,0.3909713897,0.003471547262,0.3639012709,0.3606718627,0.99609375,0.5,3.286076756,0.5140608364,0
7107,1,aligned_clean_credit,23.70788507,0.02109002969,0.394442937,0.3913152082,0.003127728714,0.361588807,0.3591027687,0.9965820312,0.5,3.286076756,0.5125147869,0
7107,1.5,exact_clean_bp,23.70788507,0.02109002969,0.394442937,0.3892943339,0.005148603037,0.3340260124,0.3330143926,0.99609375,0.5,0,1,0
7107,1.5,noisy_no_shunt,23.70788507,0.02109002969,0.394442937,0.3937150076,0.0007279293293,0.3433788062,0.342375699,1,0.5,0,1,0
7107,1.5,state_matched_additive,23.70788507,0.02109002969,0.394442937,0.3937150076,0.0007279293293,0.3433788062,0.342375699,1,0.5,0,1,0
7107,1.5,best_global_shunt,23.70788507,0.02109002969,0.394442937,0.3937241339,0.00071880301,0.3760808647,0.3743088307,1,0.5,7.375447244,0.1843190768,0
7107,1.5,reliability_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.3918824589,0.002560478093,0.3656178148,0.3628865093,0.9990234375,0.5,6.819037016,0.5104868793,0
7107,1.5,shuffled_shunt,23.70788507,0.02109002969,0.394442937,0.3940230478,0.0004198891111,0.3580351753,0.3561867381,0.9975585938,0.5,6.814402265,0.5139288164,0
7107,1.5,anti_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.3955199814,-0.001077044484,0.3603692897,0.3601685024,1,0.5,6.8194631,0.5045628571,0
7107,1.5,explicit_point_gate,23.70788507,0.02109002969,0.394442937,0.3918824589,0.002560478093,0.3656178148,0.3628865093,0.9990234375,0.5,6.819037016,0.5104868793,0
7107,1.5,aligned_clean_credit,23.70788507,0.02109002969,0.394442937,0.3914585528,0.002984384198,0.3652827833,0.3623035677,0.9985351562,0.5,6.819037016,0.5107900075,0
7107,2,exact_clean_bp,23.70788507,0.02109002969,0.394442937,0.3892943339,0.005148603037,0.3340260124,0.3330143926,0.99609375,0.5015017238,0,1,0
7107,2,noisy_no_shunt,23.70788507,0.02109002969,0.394442937,0.3911067126,0.003336224314,0.3702756312,0.3664662443,0.9995117188,0.5015017238,0,1,0
7107,2,state_matched_additive,23.70788507,0.02109002969,0.394442937,0.3911067126,0.003336224314,0.3702756312,0.3664662443,0.9995117188,0.5015017238,0,1,0
7107,2,best_global_shunt,23.70788507,0.02109002969,0.394442937,0.3938683844,0.0005745525287,0.3858993279,0.3833805073,1,0.5015017238,16.73879883,0.08927022211,0
7107,2,reliability_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.3914293683,0.003013568707,0.3672852046,0.3638453023,0.9985351562,0.5015017238,11.32362785,0.5116298845,0
7107,2,shuffled_shunt,23.70788507,0.02109002969,0.394442937,0.3941852744,0.0002576625664,0.3761623875,0.3712042658,0.9990234375,0.5015017238,11.3120966,0.511252641,0
7107,2,anti_aligned_shunt,23.70788507,0.02109002969,0.394442937,0.393581545,0.0008613919598,0.387097038,0.3852554521,1,0.5015017238,11.33054616,0.5188837068,0
7107,2,explicit_point_gate,23.70788507,0.02109002969,0.394442937,0.3914293683,0.003013568707,0.3672852046,0.3638453023,0.9985351562,0.5015017238,11.32362785,0.5116298845,0
7107,2,aligned_clean_credit,23.70788507,0.02109002969,0.394442937,0.391545259,0.002897677981,0.367104416,0.3638740836,0.9985351562,0.5015017238,11.32362785,0.5111470957,0
7108,0,exact_clean_bp,24.00637252,0.0208278031,0.3953422042,0.3908836343,0.004458569994,0.3431675046,0.3516380465,0.99609375,0.5,0,1,0
7108,0,noisy_no_shunt,24.00637252,0.0208278031,0.3953422042,0.3919952213,0.003346982929,0.3457828186,0.3547947169,0.994140625,0.5,0,1,0
7108,0,state_matched_additive,24.00637252,0.0208278031,0.3953422042,0.3919952213,0.003346982929,0.3457828186,0.3547947169,0.994140625,0.5,0,1,0
7108,0,best_global_shunt,24.00637252,0.0208278031,0.3953422042,0.3928851581,0.002457046184,0.3588532982,0.3662238538,0.9956054688,0.5,1.562998703,0.5152164613,0
7108,0,reliability_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3928851581,0.002457046184,0.3588532982,0.3662238538,0.9956054688,0.5,1.562998703,0.5152164613,0
7108,0,shuffled_shunt,24.00637252,0.0208278031,0.3953422042,0.3928851581,0.002457046184,0.3588532982,0.3662238538,0.9956054688,0.5,1.562998703,0.5152164613,0
7108,0,anti_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3928851581,0.002457046184,0.3588532982,0.3662238538,0.9956054688,0.5,1.562998703,0.5152164613,0
7108,0,explicit_point_gate,24.00637252,0.0208278031,0.3953422042,0.3928851581,0.002457046184,0.3588532982,0.3662238538,0.9956054688,0.5,1.562998703,0.5152164613,0
7108,0,aligned_clean_credit,24.00637252,0.0208278031,0.3953422042,0.3922964786,0.003045725653,0.3582627621,0.3658135543,0.9951171875,0.5,1.562998703,0.515262966,0
7108,0.5,exact_clean_bp,24.00637252,0.0208278031,0.3953422042,0.3908836343,0.004458569994,0.3431675046,0.3516380465,0.99609375,0.5,0,1,0
7108,0.5,noisy_no_shunt,24.00637252,0.0208278031,0.3953422042,0.3896950133,0.005647190947,0.344933057,0.3540557086,0.9946289062,0.5,0,1,0
7108,0.5,state_matched_additive,24.00637252,0.0208278031,0.3953422042,0.3896950133,0.005647190947,0.344933057,0.3540557086,0.9946289062,0.5,0,1,0
7108,0.5,best_global_shunt,24.00637252,0.0208278031,0.3953422042,0.3915818415,0.003760362787,0.3607899749,0.3682498009,0.9956054688,0.5,1.749315852,0.4880044064,0
7108,0.5,reliability_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3914472095,0.003894994721,0.3596239106,0.3669014816,0.9956054688,0.5,1.920420494,0.5151449523,0
7108,0.5,shuffled_shunt,24.00637252,0.0208278031,0.3953422042,0.3915794582,0.00376274603,0.3608086438,0.3683614002,0.99609375,0.5,1.921288976,0.5133922339,0
7108,0.5,anti_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3915243514,0.003817852863,0.3609990615,0.3689718941,0.9965820312,0.5,1.920133753,0.5150810402,0
7108,0.5,explicit_point_gate,24.00637252,0.0208278031,0.3953422042,0.3914472095,0.003894994721,0.3596239106,0.3669014816,0.9956054688,0.5,1.920420494,0.5151449523,0
7108,0.5,aligned_clean_credit,24.00637252,0.0208278031,0.3953422042,0.3922640423,0.003078161933,0.3583609441,0.365617775,0.9956054688,0.5,1.920420494,0.514400103,0
7108,1,exact_clean_bp,24.00637252,0.0208278031,0.3953422042,0.3908836343,0.004458569994,0.3431675046,0.3516380465,0.99609375,0.5,0,1,0
7108,1,noisy_no_shunt,24.00637252,0.0208278031,0.3953422042,0.3910734043,0.00426879995,0.3442876488,0.3524898904,0.99609375,0.5,0,1,0
7108,1,state_matched_additive,24.00637252,0.0208278031,0.3953422042,0.3910734043,0.00426879995,0.3442876488,0.3524898904,0.99609375,0.5,0,1,0
7108,1,best_global_shunt,24.00637252,0.0208278031,0.3953422042,0.3928525988,0.002489605476,0.3640147203,0.3713346114,0.9951171875,0.5,2.686780321,0.385127321,0
7108,1,reliability_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3920568052,0.003285399082,0.3590682754,0.366864167,0.994140625,0.5,3.285267951,0.5167743648,0
7108,1,shuffled_shunt,24.00637252,0.0208278031,0.3953422042,0.3930956014,0.002246602843,0.3661212828,0.3734199537,0.998046875,0.5,3.284391182,0.5139965364,0
7108,1,anti_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3928828913,0.002459312974,0.3614410109,0.3697762743,0.99609375,0.5,3.285892247,0.5161208386,0
7108,1,explicit_point_gate,24.00637252,0.0208278031,0.3953422042,0.3920568052,0.003285399082,0.3590682754,0.366864167,0.994140625,0.5,3.285267951,0.5167743648,0
7108,1,aligned_clean_credit,24.00637252,0.0208278031,0.3953422042,0.3923152929,0.003026911397,0.3589221335,0.3660708245,0.99609375,0.5,3.285267951,0.5130820995,0
7108,1.5,exact_clean_bp,24.00637252,0.0208278031,0.3953422042,0.3908836343,0.004458569994,0.3431675046,0.3516380465,0.99609375,0.5,0,1,0
7108,1.5,noisy_no_shunt,24.00637252,0.0208278031,0.3953422042,0.3916761363,0.003666067962,0.3497455462,0.3572286695,0.9936523438,0.5,0,1,0
7108,1.5,state_matched_additive,24.00637252,0.0208278031,0.3953422042,0.3916761363,0.003666067962,0.3497455462,0.3572286695,0.9936523438,0.5,0,1,0
7108,1.5,best_global_shunt,24.00637252,0.0208278031,0.3953422042,0.3938293129,0.001512891302,0.3770312606,0.3827698922,0.9946289062,0.5,5.127058,0.2490268684,0
7108,1.5,reliability_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3926169018,0.002725302446,0.3593184865,0.3663179529,0.99609375,0.5,6.818233669,0.5100661312,0
7108,1.5,shuffled_shunt,24.00637252,0.0208278031,0.3953422042,0.3930801587,0.00226204557,0.3697381482,0.3745381158,0.99609375,0.5,6.789169189,0.5113769253,0
7108,1.5,anti_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3934105269,0.001931677334,0.3647383247,0.3717649607,0.9946289062,0.5,6.824194162,0.507497134,0
7108,1.5,explicit_point_gate,24.00637252,0.0208278031,0.3953422042,0.3926169018,0.002725302446,0.3593184865,0.3663179529,0.99609375,0.5,6.818233669,0.5100661312,0
7108,1.5,aligned_clean_credit,24.00637252,0.0208278031,0.3953422042,0.3923860378,0.002956166483,0.3593160409,0.3664685965,0.99609375,0.5,6.818233669,0.512056951,0
7108,2,exact_clean_bp,24.00637252,0.0208278031,0.3953422042,0.3908836343,0.004458569994,0.3431675046,0.3516380465,0.99609375,0.5015017238,0,1,0
7108,2,noisy_no_shunt,24.00637252,0.0208278031,0.3953422042,0.3915980711,0.003744133164,0.3547580896,0.3591919617,0.9995117188,0.5015017238,0,1,0
7108,2,state_matched_additive,24.00637252,0.0208278031,0.3953422042,0.3915980711,0.003744133164,0.3547580896,0.3591919617,0.9995117188,0.5015017238,0,1,0
7108,2,best_global_shunt,24.00637252,0.0208278031,0.3953422042,0.3937951036,0.001547100656,0.3831953916,0.3884013738,0.9946289062,0.5015017238,11.16881704,0.1316912887,0
7108,2,reliability_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3922973285,0.003044875754,0.3595366872,0.3657955705,0.9985351562,0.5015017238,11.32649178,0.5082566416,0
7108,2,shuffled_shunt,24.00637252,0.0208278031,0.3953422042,0.3924648118,0.002877392473,0.3695764142,0.3737783208,0.9970703125,0.5015017238,11.29262507,0.5116590357,0
7108,2,anti_aligned_shunt,24.00637252,0.0208278031,0.3953422042,0.3925128632,0.002829341052,0.3653569597,0.3709724825,0.9975585938,0.5015017238,11.33039475,0.5051940937,0
7108,2,explicit_point_gate,24.00637252,0.0208278031,0.3953422042,0.3922973285,0.003044875754,0.3595366872,0.3657955705,0.9985351562,0.5015017238,11.32649178,0.5082566416,0
7108,2,aligned_clean_credit,24.00637252,0.0208278031,0.3953422042,0.3924394322,0.002902772039,0.3596378529,0.3668142637,0.99609375,0.5015017238,11.32649178,0.5126640215,0
7109,0,exact_clean_bp,24.05472875,0.02078593382,0.3941356462,0.3896628642,0.004472782,0.345035767,0.3503723113,0.998046875,0.5,0,1,0
7109,0,noisy_no_shunt,24.05472875,0.02078593382,0.3941356462,0.3889941325,0.005141513717,0.3475931754,0.3520658451,0.9995117188,0.5,0,1,0
7109,0,state_matched_additive,24.05472875,0.02078593382,0.3941356462,0.3889941325,0.005141513717,0.3475931754,0.3520658451,0.9995117188,0.5,0,1,0
7109,0,best_global_shunt,24.05472875,0.02078593382,0.3941356462,0.3904656476,0.003669998636,0.3608727319,0.3650651504,0.9990234375,0.5,1.560522813,0.5131742669,0
7109,0,reliability_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.3904656476,0.003669998636,0.3608727319,0.3650651504,0.9990234375,0.5,1.560522813,0.5131742669,0
7109,0,shuffled_shunt,24.05472875,0.02078593382,0.3941356462,0.3904656476,0.003669998636,0.3608727319,0.3650651504,0.9990234375,0.5,1.560522813,0.5131742669,0
7109,0,anti_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.3904656476,0.003669998636,0.3608727319,0.3650651504,0.9990234375,0.5,1.560522813,0.5131742669,0
7109,0,explicit_point_gate,24.05472875,0.02078593382,0.3941356462,0.3904656476,0.003669998636,0.3608727319,0.3650651504,0.9990234375,0.5,1.560522813,0.5131742669,0
7109,0,aligned_clean_credit,24.05472875,0.02078593382,0.3941356462,0.3910774413,0.003058204897,0.3600383205,0.3646517286,0.9965820312,0.5,1.560522813,0.5151115284,0
7109,0.5,exact_clean_bp,24.05472875,0.02078593382,0.3941356462,0.3896628642,0.004472782,0.345035767,0.3503723113,0.998046875,0.5,0,1,0
7109,0.5,noisy_no_shunt,24.05472875,0.02078593382,0.3941356462,0.3896477841,0.004487862096,0.3488580852,0.3537686695,0.9946289062,0.5,0,1,0
7109,0.5,state_matched_additive,24.05472875,0.02078593382,0.3941356462,0.3896477841,0.004487862096,0.3488580852,0.3537686695,0.9946289062,0.5,0,1,0
7109,0.5,best_global_shunt,24.05472875,0.02078593382,0.3941356462,0.3911074962,0.003028150004,0.3635443116,0.3679235291,0.994140625,0.5,1.962193355,0.4600561548,0
7109,0.5,reliability_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.391072005,0.003063641211,0.3627511845,0.367777242,0.9956054688,0.5,1.914527174,0.5137488068,0
7109,0.5,shuffled_shunt,24.05472875,0.02078593382,0.3941356462,0.3909796499,0.003155996293,0.3630153044,0.3662997841,0.99609375,0.5,1.916160486,0.5152199151,0
7109,0.5,anti_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.390783447,0.003352199234,0.3622895548,0.3660827414,0.9951171875,0.5,1.919348434,0.5136074281,0
7109,0.5,explicit_point_gate,24.05472875,0.02078593382,0.3941356462,0.391072005,0.003063641211,0.3627511845,0.367777242,0.9956054688,0.5,1.914527174,0.5137488068,0
7109,0.5,aligned_clean_credit,24.05472875,0.02078593382,0.3941356462,0.3911181268,0.00301751941,0.3624072447,0.3674168341,0.9970703125,0.5,1.914527174,0.5128279327,0
7109,1,exact_clean_bp,24.05472875,0.02078593382,0.3941356462,0.3896628642,0.004472782,0.345035767,0.3503723113,0.998046875,0.5,0,1,0
7109,1,noisy_no_shunt,24.05472875,0.02078593382,0.3941356462,0.3913190769,0.002816569291,0.3518225864,0.3573466255,0.9956054688,0.5,0,1,0
7109,1,state_matched_additive,24.05472875,0.02078593382,0.3941356462,0.3913190769,0.002816569291,0.3518225864,0.3573466255,0.9956054688,0.5,0,1,0
7109,1,best_global_shunt,24.05472875,0.02078593382,0.3941356462,0.3926243065,0.001511339667,0.3727076472,0.3768893831,0.990234375,0.5,3.530618712,0.326737654,0
7109,1,reliability_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.3918595141,0.002276132061,0.3650783154,0.3700457257,0.9975585938,0.5,3.27244941,0.508335115,0
7109,1,shuffled_shunt,24.05472875,0.02078593382,0.3941356462,0.3918597776,0.002275868546,0.3646492117,0.3698396236,0.9926757812,0.5,3.274119171,0.5177121945,0
7109,1,anti_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.3925623744,0.00157327176,0.366825402,0.3705501808,0.990234375,0.5,3.285573143,0.5068095254,0
7109,1,explicit_point_gate,24.05472875,0.02078593382,0.3941356462,0.3918595141,0.002276132061,0.3650783154,0.3700457257,0.9975585938,0.5,3.27244941,0.508335115,0
7109,1,aligned_clean_credit,24.05472875,0.02078593382,0.3941356462,0.3912135056,0.002922140614,0.3649412827,0.3700504424,0.9985351562,0.5,3.27244941,0.5098390298,0
7109,1.5,exact_clean_bp,24.05472875,0.02078593382,0.3941356462,0.3896628642,0.004472782,0.345035767,0.3503723113,0.998046875,0.5,0,1,0
7109,1.5,noisy_no_shunt,24.05472875,0.02078593382,0.3941356462,0.3986004778,-0.004464831605,0.3516009357,0.3562609337,0.9995117188,0.5,0,1,0
7109,1.5,state_matched_additive,24.05472875,0.02078593382,0.3941356462,0.3986004778,-0.004464831605,0.3516009357,0.3562609337,0.9995117188,0.5,0,1,0
7109,1.5,best_global_shunt,24.05472875,0.02078593382,0.3941356462,0.394166173,-3.052681919e-05,0.3784797966,0.3819370344,0.9970703125,0.5,7.675965985,0.1785510187,0
7109,1.5,reliability_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.3924308027,0.001704843519,0.3654126434,0.3700652172,0.9990234375,0.5,6.790798376,0.5052823192,0
7109,1.5,shuffled_shunt,24.05472875,0.02078593382,0.3941356462,0.3972645202,-0.003128873997,0.3660936927,0.3698193755,0.9995117188,0.5,6.790048631,0.5101178627,0
7109,1.5,anti_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.3993576486,-0.00522200239,0.3676879299,0.3709164087,0.9995117188,0.5,6.822361438,0.5070043226,0
7109,1.5,explicit_point_gate,24.05472875,0.02078593382,0.3941356462,0.3924308027,0.001704843519,0.3654126434,0.3700652172,0.9990234375,0.5,6.790798376,0.5052823192,0
7109,1.5,aligned_clean_credit,24.05472875,0.02078593382,0.3941356462,0.3913036493,0.002831996881,0.3661315106,0.3711793391,0.9985351562,0.5,6.790798376,0.5081996781,0
7109,2,exact_clean_bp,24.05472875,0.02078593382,0.3941356462,0.3896628642,0.004472782,0.345035767,0.3503723113,0.998046875,0.5015017238,0,1,0
7109,2,noisy_no_shunt,24.05472875,0.02078593382,0.3941356462,0.3912728205,0.00286282564,0.3601127979,0.3649562064,0.9995117188,0.5015017238,0,1,0
7109,2,state_matched_additive,24.05472875,0.02078593382,0.3941356462,0.3912728205,0.00286282564,0.3601127979,0.3649562064,0.9995117188,0.5015017238,0,1,0
7109,2,best_global_shunt,24.05472875,0.02078593382,0.3941356462,0.3935557735,0.0005798726727,0.3845159979,0.3879117665,0.9951171875,0.5015017238,18.27203074,0.0839070898,0
7109,2,reliability_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.391245659,0.002889987145,0.367432238,0.3725284744,0.9975585938,0.5015017238,11.2743267,0.5095291863,0
7109,2,shuffled_shunt,24.05472875,0.02078593382,0.3941356462,0.3932318781,0.0009037680852,0.3740809273,0.3764107064,0.9956054688,0.5015017238,11.2541356,0.5093341022,0
7109,2,anti_aligned_shunt,24.05472875,0.02078593382,0.3941356462,0.393371254,0.0007643921769,0.3764741475,0.3794884111,0.9985351562,0.5015017238,11.32922499,0.5067927392,0
7109,2,explicit_point_gate,24.05472875,0.02078593382,0.3941356462,0.391245659,0.002889987145,0.367432238,0.3725284744,0.9975585938,0.5015017238,11.2743267,0.5095291863,0
7109,2,aligned_clean_credit,24.05472875,0.02078593382,0.3941356462,0.3913596287,0.002776017518,0.3664419632,0.3714287039,0.9985351562,0.5015017238,11.2743267,0.5086230084,0
7110,0,exact_clean_bp,23.73424078,0.02106661024,0.3938313556,0.3898340224,0.003997333203,0.3639676355,0.3614900682,0.9985351562,0.5,0,1,0
7110,0,noisy_no_shunt,23.73424078,0.02106661024,0.3938313556,0.3903119403,0.003519415218,0.3643466078,0.3617449079,0.99609375,0.5,0,1,0
7110,0,state_matched_additive,23.73424078,0.02106661024,0.3938313556,0.3903119403,0.003519415218,0.3643466078,0.3617449079,0.99609375,0.5,0,1,0
7110,0,best_global_shunt,23.73424078,0.02106661024,0.3938313556,0.3912188184,0.002612537172,0.3768412374,0.3738905386,0.9970703125,0.5,1.564308136,0.5151161838,0
7110,0,reliability_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3912188184,0.002612537172,0.3768412374,0.3738905386,0.9970703125,0.5,1.564308136,0.5151161838,0
7110,0,shuffled_shunt,23.73424078,0.02106661024,0.3938313556,0.3912188184,0.002612537172,0.3768412374,0.3738905386,0.9970703125,0.5,1.564308136,0.5151161838,0
7110,0,anti_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3912188184,0.002612537172,0.3768412374,0.3738905386,0.9970703125,0.5,1.564308136,0.5151161838,0
7110,0,explicit_point_gate,23.73424078,0.02106661024,0.3938313556,0.3912188184,0.002612537172,0.3768412374,0.3738905386,0.9970703125,0.5,1.564308136,0.5151161838,0
7110,0,aligned_clean_credit,23.73424078,0.02106661024,0.3938313556,0.390950626,0.002880729565,0.3761519535,0.3732686314,0.9975585938,0.5,1.564308136,0.5131585598,0
7110,0.5,exact_clean_bp,23.73424078,0.02106661024,0.3938313556,0.3898340224,0.003997333203,0.3639676355,0.3614900682,0.9985351562,0.5,0,1,0
7110,0.5,noisy_no_shunt,23.73424078,0.02106661024,0.3938313556,0.3888591095,0.004972246063,0.3663968217,0.36430725,0.9965820312,0.5,0,1,0
7110,0.5,state_matched_additive,23.73424078,0.02106661024,0.3938313556,0.3888591095,0.004972246063,0.3663968217,0.36430725,0.9965820312,0.5,0,1,0
7110,0.5,best_global_shunt,23.73424078,0.02106661024,0.3938313556,0.390146098,0.00368525757,0.3797088347,0.3769989564,0.9970703125,0.5,1.878169265,0.4706909197,0
7110,0.5,reliability_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3901876447,0.003643710811,0.3775186049,0.3747164372,0.9970703125,0.5,1.919356124,0.5132155624,0
7110,0.5,shuffled_shunt,23.73424078,0.02106661024,0.3938313556,0.3899442791,0.003887076439,0.378972429,0.3760302642,0.9975585938,0.5,1.921565745,0.5141426091,0
7110,0.5,anti_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3898607982,0.00397055732,0.3794438368,0.3768410675,0.9970703125,0.5,1.9229907,0.5135189337,0
7110,0.5,explicit_point_gate,23.73424078,0.02106661024,0.3938313556,0.3901876447,0.003643710811,0.3775186049,0.3747164372,0.9970703125,0.5,1.919356124,0.5132155624,0
7110,0.5,aligned_clean_credit,23.73424078,0.02106661024,0.3938313556,0.39095098,0.002880375601,0.375802222,0.3729004823,0.9975585938,0.5,1.919356124,0.5115640392,0
7110,1,exact_clean_bp,23.73424078,0.02106661024,0.3938313556,0.3898340224,0.003997333203,0.3639676355,0.3614900682,0.9985351562,0.5,0,1,0
7110,1,noisy_no_shunt,23.73424078,0.02106661024,0.3938313556,0.3915410407,0.002290314843,0.3651810837,0.3623470303,0.9970703125,0.5,0,1,0
7110,1,state_matched_additive,23.73424078,0.02106661024,0.3938313556,0.3915410407,0.002290314843,0.3651810837,0.3623470303,0.9970703125,0.5,0,1,0
7110,1,best_global_shunt,23.73424078,0.02106661024,0.3938313556,0.3920353794,0.001795976195,0.3828845999,0.3796167408,0.9975585938,0.5,3.195531412,0.3434493705,0
7110,1,reliability_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3920749927,0.00175636284,0.3761185452,0.3729384391,0.9975585938,0.5,3.27893103,0.5090252079,0
7110,1,shuffled_shunt,23.73424078,0.02106661024,0.3938313556,0.3918639963,0.001967359233,0.3781474813,0.3753959089,0.998046875,0.5,3.286693174,0.5110121376,0
7110,1,anti_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3918541058,0.001977249774,0.3800900466,0.3767897932,0.9990234375,0.5,3.29019049,0.5091998538,0
7110,1,explicit_point_gate,23.73424078,0.02106661024,0.3938313556,0.3920749927,0.00175636284,0.3761185452,0.3729384391,0.9975585938,0.5,3.27893103,0.5090252079,0
7110,1,aligned_clean_credit,23.73424078,0.02106661024,0.3938313556,0.3910355831,0.002795772411,0.3759218914,0.3728600008,0.998046875,0.5,3.27893103,0.5090190754,0
7110,1.5,exact_clean_bp,23.73424078,0.02106661024,0.3938313556,0.3898340224,0.003997333203,0.3639676355,0.3614900682,0.9985351562,0.5,0,1,0
7110,1.5,noisy_no_shunt,23.73424078,0.02106661024,0.3938313556,0.3912056914,0.002625664189,0.3714506823,0.367638707,0.998046875,0.5,0,1,0
7110,1.5,state_matched_additive,23.73424078,0.02106661024,0.3938313556,0.3912056914,0.002625664189,0.3714506823,0.367638707,0.998046875,0.5,0,1,0
7110,1.5,best_global_shunt,23.73424078,0.02106661024,0.3938313556,0.3926905075,0.00114084802,0.3877835719,0.3839751139,0.9990234375,0.5,6.620250595,0.2008234331,0
7110,1.5,reliability_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3913794052,0.002451950314,0.375509533,0.3720260621,0.9990234375,0.5,6.798321514,0.5063143062,0
7110,1.5,shuffled_shunt,23.73424078,0.02106661024,0.3938313556,0.3934224139,0.0004089416453,0.3870980437,0.38262992,0.9995117188,0.5,6.817320334,0.5116777086,0
7110,1.5,anti_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3925500897,0.001281265887,0.3875201509,0.383505756,0.9995117188,0.5,6.829530057,0.5100599471,0
7110,1.5,explicit_point_gate,23.73424078,0.02106661024,0.3938313556,0.3913794052,0.002451950314,0.375509533,0.3720260621,0.9990234375,0.5,6.798321514,0.5063143062,0
7110,1.5,aligned_clean_credit,23.73424078,0.02106661024,0.3938313556,0.3911306049,0.002700750698,0.3761224892,0.3729089798,0.9990234375,0.5,6.798321514,0.5074662382,0
7110,2,exact_clean_bp,23.73424078,0.02106661024,0.3938313556,0.3898340224,0.003997333203,0.3639676355,0.3614900682,0.9985351562,0.5015017238,0,1,0
7110,2,noisy_no_shunt,23.73424078,0.02106661024,0.3938313556,0.3954412911,-0.001609935536,0.3784477542,0.3755061781,0.9990234375,0.5015017238,0,1,0
7110,2,state_matched_additive,23.73424078,0.02106661024,0.3938313556,0.3954412911,-0.001609935536,0.3784477542,0.3755061781,0.9990234375,0.5015017238,0,1,0
7110,2,best_global_shunt,23.73424078,0.02106661024,0.3938313556,0.3922699592,0.00156139639,0.3925009955,0.3888280737,0.9970703125,0.5015017238,15.18996738,0.09940630331,0
7110,2,reliability_aligned_shunt,23.73424078,0.02106661024,0.3938313556,0.3906116007,0.00321975491,0.3787556603,0.3754904018,0.9985351562,0.5015017238,11.2922551,0.5098974106,0
