seed,rate,step,validation_nmse,bound_fraction
2026100100,0.3,14720,0.0548537374754568,0.0
2026100100,0.3,14848,0.05453179996473103,0.0
2026100100,0.3,14976,0.05428185550969742,0.0
2026100100,0.3,15104,0.0558203891863997,0.0
2026100100,0.3,15232,0.055499271898362686,0.0
2026100100,0.3,15360,0.05348984470664585,0.0
2026100100,0.3,15488,0.05527922661335735,0.0
2026100100,0.3,15616,0.05386137930986752,0.0
2026100100,0.3,15744,0.05448372206989811,0.0
2026100100,0.3,15872,0.05340883481131963,0.0
2026100100,0.3,16000,0.05340963435922119,0.0
2026100100,0.3,16128,0.0580327969413333,0.0
2026100100,0.3,16256,0.05321929040319008,0.0
2026100100,0.3,16384,0.05398933478244875,0.0
2026100100,0.3,16512,0.052619311168683736,0.0
2026100100,0.3,16640,0.05267418466967688,0.0
2026100100,0.3,16768,0.052432864850117465,0.0
2026100100,0.3,16896,0.05228963925323263,0.0
2026100100,0.3,17024,0.05237258802581488,0.0
2026100100,0.3,17152,0.05235644533350161,0.0
2026100100,0.3,17280,0.05494892112108841,0.0
2026100100,0.3,17408,0.05194282949515312,0.0
2026100100,0.3,17536,0.05192969645995314,0.0
2026100100,0.3,17664,0.051870290817296195,0.0
2026100100,0.3,17792,0.05248021821011888,0.0
2026100100,0.3,17920,0.052444974522299154,0.0
2026100100,0.3,18048,0.05284856330217315,0.0
2026100100,0.3,18176,0.054485773631022624,0.0
2026100100,0.3,18304,0.051651571740746374,0.0
2026100100,0.3,18432,0.05169703630011928,0.0
2026100100,0.3,18560,0.05128166371872077,0.0
2026100100,0.3,18688,0.05216361612182084,0.0
2026100100,0.3,18816,0.05227937156307571,0.0
2026100100,0.3,18944,0.050933109370572084,0.0
2026100100,0.3,19072,0.05116448405753008,0.0
2026100100,0.3,19200,0.051152162852604384,0.0
2026100100,0.3,19328,0.05076932435079901,0.0
2026100100,0.3,19456,0.05066980609795258,0.0
2026100100,0.3,19584,0.05038005316054566,0.0
2026100100,0.3,19712,0.0505700809520934,0.0
2026100100,0.3,19840,0.050244042623969594,0.0
2026100100,0.3,19968,0.05020312173579397,0.0
2026100100,0.3,20096,0.05042867437412725,0.0
2026100100,0.3,20224,0.04990454982893557,0.0
2026100100,0.3,20352,0.049960145075072314,0.0
2026100100,0.3,20480,0.050093957576158386,0.0
2026100100,0.3,20608,0.04933237565177631,0.0
2026100100,0.3,20736,0.0498846756227203,0.0
2026100100,0.3,20864,0.04942876296209784,0.0
2026100100,0.3,20992,0.05197806007740931,0.0
2026100100,0.3,21120,0.04976395459604039,0.0
2026100100,0.3,21248,0.05196877418162898,0.0
2026100100,0.3,21376,0.05100254571460188,0.0
2026100100,0.3,21504,0.04937539848051016,0.0
2026100100,0.3,21632,0.04914125519109979,0.0
2026100100,0.3,21760,0.04919620374299143,0.0
2026100100,0.3,21888,0.050595230661752394,0.0
2026100100,0.3,22016,0.049272636597239204,0.0
2026100100,0.3,22144,0.0508384289173936,0.0
2026100100,0.3,22272,0.04894872114377125,0.0
2026100100,0.3,22400,0.04962656951617535,0.0
2026100100,0.3,22528,0.0483372127182373,0.0
2026100100,0.3,22656,0.04863931510352405,0.0
2026100100,0.3,22784,0.04828953020974216,0.0
2026100100,0.3,22912,0.05059946193626722,0.0
2026100100,0.3,23040,0.04801411361986589,0.0
2026100100,0.3,23168,0.04883209937166849,0.0
2026100100,0.3,23296,0.04775778727272965,0.0
2026100100,0.3,23424,0.04830745390330452,0.0
2026100100,0.3,23552,0.0496085185882527,0.0
2026100100,0.3,23680,0.05064014983387348,0.0
2026100100,0.3,23808,0.048823387887811744,0.0
2026100100,0.3,23936,0.048930425264742596,0.0
2026100100,0.3,24064,0.05184719022774527,0.0
2026100100,0.3,24192,0.04770301591220537,0.0
2026100100,0.3,24320,0.0478156308018044,0.0
2026100100,0.3,24448,0.04783999564974309,0.0
2026100100,0.3,24576,0.04747062314287952,0.0
2026100100,0.3,24704,0.04753409203726701,0.0
2026100100,0.3,24832,0.048075683386029015,0.0
2026100100,0.3,24960,0.04726704956389751,0.0
2026100100,0.3,25088,0.04857580677740537,0.0
2026100100,0.3,25216,0.04691252166921053,0.0
2026100100,0.3,25344,0.04653832280040479,0.0
2026100100,0.3,25472,0.04639158646596262,0.0
2026100100,0.3,25600,0.04769502042423711,0.0
2026100100,0.3,25728,0.04717520854211486,0.0
2026100100,0.3,25856,0.04649101844891862,0.0
2026100100,0.3,25984,0.04611819630019175,0.0
2026100100,0.3,26112,0.046292567112793455,0.0
2026100100,0.3,26240,0.04607526211313981,0.0
2026100100,0.3,26368,0.047418146426610616,0.0
2026100100,0.3,26496,0.046066732246439014,0.0
2026100100,0.3,26624,0.05199840888657018,0.0
2026100100,0.3,26752,0.0461438444484034,0.0
2026100100,0.3,26880,0.0458892512286589,0.0
2026100100,0.3,27008,0.046272401194724,0.0
2026100100,0.3,27136,0.045455709339227976,0.0
2026100100,0.3,27264,0.04664206409463541,0.0
2026100100,0.3,27392,0.04894376569224094,0.0
2026100100,0.3,27520,0.04604313189164426,0.0
2026100100,0.3,27648,0.04576319958174763,0.0
2026100100,0.3,27776,0.046433684081974645,0.0
2026100100,0.3,27904,0.04510781390730026,0.0
2026100100,0.3,28032,0.04488095215951176,0.0
2026100100,0.3,28160,0.04476449332315073,0.0
2026100100,0.3,28288,0.04581698625847024,0.0
2026100100,0.3,28416,0.04498855164980582,0.0
2026100100,0.3,28544,0.04534601462702133,0.0
2026100100,0.3,28672,0.0446229480038832,0.0
2026100100,0.3,28800,0.045749978681292575,0.0
2026100100,0.3,28928,0.04408937511110557,0.0
2026100100,0.3,29056,0.04737681800673587,0.0
2026100100,0.3,29184,0.04398207883240046,0.0
2026100100,0.3,29312,0.04411478544737027,0.0
2026100100,0.3,29440,0.04375700049201891,0.0
2026100100,0.3,29568,0.04808360575484555,0.0
2026100100,0.3,29696,0.04393183155514667,0.0
2026100100,0.3,29824,0.04352244887553639,0.0
2026100100,0.3,29952,0.0435245947681869,0.0
2026100100,0.3,30080,0.043941746539607605,0.0
2026100100,0.3,30208,0.043969369403548814,0.0
2026100100,0.3,30336,0.04369691618714728,0.0
2026100100,0.3,30464,0.043453126197613365,0.0
2026100100,0.3,30592,0.043707775115279686,0.0
2026100100,0.3,30720,0.04549849935387422,0.0
2026100100,0.3,30848,0.04285683575596638,0.0
2026100100,0.3,30976,0.04366429684644067,0.0
2026100100,0.3,31104,0.04247774722666568,0.0
2026100100,0.3,31232,0.04276950582696627,0.0
2026100100,0.3,31360,0.043022660890997565,0.0
2026100100,0.3,31488,0.042891293403691445,0.0
2026100100,0.3,31616,0.046477822750496334,0.0
2026100100,0.3,31744,0.042527119063106085,0.0
2026100100,0.3,31872,0.04205289676665603,0.0
2026100100,0.3,32000,0.0419034002271099,0.0
2026100100,0.3,32128,0.042176595264277805,0.0
2026100100,0.3,32256,0.04218466701896965,0.0
2026100100,0.3,32384,0.04193961962252844,0.0
2026100100,0.3,32512,0.04351233854498862,0.0
2026100100,0.3,32640,0.04158923423362733,0.0
2026100100,0.3,32768,0.041144902864760614,0.0
2026100100,1.0,0,1.0933914505155649,0.0
2026100100,1.0,128,195.1010539432934,0.0
2026100100,1.0,256,192.11727393568876,0.0
2026100100,1.0,384,191.8704384361253,0.0
2026100100,1.0,512,178.64390907572985,0.0
2026100100,1.0,640,178.5804511580947,0.0
2026100100,1.0,768,178.54233329342225,0.0
2026100100,1.0,896,178.51529020791043,0.0
2026100100,1.0,1024,178.48991469690046,0.0
2026100100,1.0,1152,178.47050632407198,0.0
2026100100,1.0,1280,178.45380041766734,0.0
2026100100,1.0,1408,178.4479669658357,0.0
2026100100,1.0,1536,178.43881068004055,0.0
2026100100,1.0,1664,178.4383870584519,0.0
2026100100,1.0,1792,178.41302399939127,0.0
2026100100,1.0,1920,178.40047232983787,0.0
2026100100,1.0,2048,178.3935611184915,0.0
2026100100,1.0,2176,178.3748326077952,0.0
2026100100,1.0,2304,178.36407886049562,0.0
2026100100,1.0,2432,178.39933775143848,0.0
2026100100,1.0,2560,178.38103697588252,0.0
2026100100,1.0,2688,178.37064534472904,0.0
2026100100,1.0,2816,178.3415047472957,0.0
2026100100,1.0,2944,178.32783646775573,0.0
2026100100,1.0,3072,178.36877911911805,0.0
2026100100,1.0,3200,178.4744435873273,0.0
2026100100,1.0,3328,178.53854983346815,0.0
2026100100,1.0,3456,178.59437805447018,0.0
2026100100,1.0,3584,178.6816251195812,0.0
2026100100,1.0,3712,178.71694715762786,0.0
2026100100,1.0,3840,178.7215882349128,0.0
2026100100,1.0,3968,178.7751614428903,0.0
2026100100,1.0,4096,178.74731506462126,0.0
2026100100,1.0,4224,178.7543249195843,0.0
2026100100,1.0,4352,178.8009297076121,0.0
2026100100,1.0,4480,178.72483238187658,0.0
2026100100,1.0,4608,178.74525306120876,0.0
2026100100,1.0,4736,178.8630370007949,0.0
2026100100,1.0,4864,179.03250310228142,0.0
2026100100,1.0,4992,179.0589898005654,0.0
2026100100,1.0,5120,179.07985594607533,0.0
2026100100,1.0,5248,178.98238149253663,0.0
2026100100,1.0,5376,179.0926860987804,0.0
2026100100,1.0,5504,179.15460365177356,0.0
2026100100,1.0,5632,179.1319291265909,0.0
2026100100,1.0,5760,179.44273886848347,0.0
2026100100,1.0,5888,179.62571466418976,0.0
2026100100,1.0,6016,179.44821414188246,0.0
2026100100,1.0,6144,179.6360467512533,0.0
2026100100,1.0,6272,179.73529588499682,0.0
2026100100,1.0,6400,179.92241677929783,0.0
2026100100,1.0,6528,180.27620767375694,0.0
2026100100,1.0,6656,179.81598960657593,0.0
2026100100,1.0,6784,179.86918924719413,0.0
2026100100,1.0,6912,179.68310732919232,0.0
2026100100,1.0,7040,179.38532176854545,0.0
2026100100,1.0,7168,179.53979982080216,0.0
2026100100,1.0,7296,179.62222642868102,0.0
2026100100,1.0,7424,179.73315349287088,0.0
2026100100,1.0,7552,179.52549902730448,0.0
2026100100,1.0,7680,179.60765740139317,0.0
2026100100,1.0,7808,178.89541457974943,0.0
2026100100,1.0,7936,179.01487874856164,0.0
2026100100,1.0,8064,179.0798058948624,0.0
2026100100,1.0,8192,179.27789983957945,0.0
2026100100,1.0,8320,179.18524874151117,0.0
2026100100,1.0,8448,179.03497309027676,0.0
2026100100,1.0,8576,179.0064719113216,0.0
2026100100,1.0,8704,179.03338165696968,0.0
2026100100,1.0,8832,179.0466772403489,0.0
2026100100,1.0,8960,179.53575818563948,0.0
2026100100,1.0,9088,179.3976462098478,0.0
2026100100,1.0,9216,179.24936858145352,0.0
2026100100,1.0,9344,179.35776715724782,0.0
2026100100,1.0,9472,178.5519533370502,0.0
2026100100,1.0,9600,178.52494299164923,0.0
2026100100,1.0,9728,178.1860959589969,0.0
2026100100,1.0,9856,177.70057341201274,0.0
2026100100,1.0,9984,176.7103259095694,0.0
2026100100,1.0,10112,177.27187352944864,0.0
2026100100,1.0,10240,176.8633883846378,0.0
2026100100,1.0,10368,176.70494278736638,0.0
2026100100,1.0,10496,176.6614428017665,0.0
2026100100,1.0,10624,176.28821985006272,0.0
2026100100,1.0,10752,176.11951209230537,0.0
2026100100,1.0,10880,175.50113887489454,0.0
2026100100,1.0,11008,175.2363845864809,0.0
2026100100,1.0,11136,174.9898026810337,0.0
2026100100,1.0,11264,175.2423408684822,0.0
2026100100,1.0,11392,174.8476427732495,0.0
2026100100,1.0,11520,173.8590331757871,0.0
2026100100,1.0,11648,173.95543965897684,0.0
2026100100,1.0,11776,173.28255270596148,0.0
2026100100,1.0,11904,172.6682679211823,0.0
2026100100,1.0,12032,172.18186843307194,0.0
2026100100,1.0,12160,172.21949750111503,0.0
2026100100,1.0,12288,172.45878299268801,0.0
2026100100,1.0,12416,172.39659514612762,0.0
2026100100,1.0,12544,172.04431933073946,0.0
2026100100,1.0,12672,171.57991022059642,0.0
2026100100,1.0,12800,171.99318815759452,0.0
2026100100,1.0,12928,171.15177739535847,0.0
2026100100,1.0,13056,171.6359580329109,0.0
2026100100,1.0,13184,171.40713448413146,0.0
2026100100,1.0,13312,171.24252596946,0.0
2026100100,1.0,13440,171.51600981894006,0.0
2026100100,1.0,13568,171.87608013541404,0.0
2026100100,1.0,13696,171.51289787227245,0.0
2026100100,1.0,13824,171.83616826762082,0.0
2026100100,1.0,13952,171.64098572862875,0.0
2026100100,1.0,14080,171.95780285883993,0.0
2026100100,1.0,14208,171.35618193969842,0.0
2026100100,1.0,14336,171.07518096178973,0.0
2026100100,1.0,14464,170.60840684442059,0.0
2026100100,1.0,14592,169.97144709186276,0.0
2026100100,1.0,14720,169.92198560713325,0.0
2026100100,1.0,14848,169.8569161860426,0.0
2026100100,1.0,14976,169.56998756555618,0.0
2026100100,1.0,15104,169.04617689916097,0.0
2026100100,1.0,15232,168.93099155854443,0.0
2026100100,1.0,15360,168.60555556150638,0.0
2026100100,1.0,15488,168.05448106343863,0.0
2026100100,1.0,15616,167.648872880954,0.0
2026100100,1.0,15744,167.2280995871094,0.0
2026100100,1.0,15872,167.48566641579308,0.0
2026100100,1.0,16000,167.16322255582463,0.0
2026100100,1.0,16128,166.61511053076947,0.0
2026100100,1.0,16256,166.14316192999254,0.0
2026100100,1.0,16384,166.0264522055668,0.0
2026100100,1.0,16512,165.4051704347011,0.0
2026100100,1.0,16640,165.30108711620167,0.0
2026100100,1.0,16768,164.66215555836627,0.0
2026100100,1.0,16896,164.27798496002254,0.0
2026100100,1.0,17024,163.22246869236156,0.0
2026100100,1.0,17152,162.4297476421377,0.0
2026100100,1.0,17280,161.80090770137778,0.0
2026100100,1.0,17408,161.89488086685628,0.0
2026100100,1.0,17536,161.78166884698896,0.0
2026100100,1.0,17664,161.7805367679605,0.0
2026100100,1.0,17792,161.7102108878349,0.0
2026100100,1.0,17920,162.18685620987736,0.0
2026100100,1.0,18048,162.1852768367618,0.0
2026100100,1.0,18176,162.08204886227742,0.0
2026100100,1.0,18304,161.44591984087006,0.0
2026100100,1.0,18432,161.67798406078046,0.0
2026100100,1.0,18560,161.12746274240405,0.0
2026100100,1.0,18688,160.77742898640543,0.0
2026100100,1.0,18816,161.6039742319994,0.0
2026100100,1.0,18944,161.71244664152502,0.0
2026100100,1.0,19072,161.58522630391636,0.0
2026100100,1.0,19200,160.92393361724467,0.0
2026100100,1.0,19328,160.8325766028149,0.0
2026100100,1.0,19456,160.29177338903764,0.0
2026100100,1.0,19584,160.49379311850336,0.0
2026100100,1.0,19712,160.6126996503878,0.0
2026100100,1.0,19840,160.32807260772665,0.0
2026100100,1.0,19968,160.09958373462402,0.0
2026100100,1.0,20096,159.4938064268022,0.0
2026100100,1.0,20224,159.5869715235977,0.0
2026100100,1.0,20352,159.07553440023852,0.0
2026100100,1.0,20480,159.4202226608129,0.0
2026100100,1.0,20608,158.9257062654932,0.0
2026100100,1.0,20736,158.25704443419139,0.0
2026100100,1.0,20864,158.22103476508187,0.0
2026100100,1.0,20992,157.6842882124358,0.0
2026100100,1.0,21120,157.69582303724636,0.0
2026100100,1.0,21248,157.67844518592045,0.0
2026100100,1.0,21376,157.61036311618278,0.0
2026100100,1.0,21504,157.43712443483494,0.0
2026100100,1.0,21632,157.53377879018961,0.0
2026100100,1.0,21760,157.73609584336023,0.0
2026100100,1.0,21888,157.9966935352143,0.0
2026100100,1.0,22016,158.57461739286651,0.0
2026100100,1.0,22144,158.29529982566646,0.0
2026100100,1.0,22272,158.66482621074027,0.0
2026100100,1.0,22400,158.22353166396152,0.0
2026100100,1.0,22528,158.5009598632864,0.0
2026100100,1.0,22656,157.79731186344043,0.0
2026100100,1.0,22784,157.88728220454698,0.0
2026100100,1.0,22912,157.85882932259742,0.0
2026100100,1.0,23040,158.53554755282093,0.0
2026100100,1.0,23168,158.42810185428877,0.0
2026100100,1.0,23296,158.12690764622113,0.0
2026100100,1.0,23424,157.87203630762974,0.0
2026100100,1.0,23552,157.8392573288821,0.0
2026100100,1.0,23680,158.12946629307854,0.0
2026100100,1.0,23808,158.03856538414428,0.0
2026100100,1.0,23936,158.028029625745,0.0
2026100100,1.0,24064,158.4016873092536,0.0
2026100100,1.0,24192,158.1022116706111,0.0
2026100100,1.0,24320,158.4282174112296,0.0
2026100100,1.0,24448,158.4478360674934,0.0
2026100100,1.0,24576,158.62154431196655,0.0
2026100100,1.0,24704,158.3224373689954,0.0
2026100100,1.0,24832,158.1087407510776,0.0
2026100100,1.0,24960,157.90122222268195,0.0
2026100100,1.0,25088,157.76433984797896,0.0
2026100100,1.0,25216,158.21579208058532,0.0
2026100100,1.0,25344,157.80376971046644,0.0
2026100100,1.0,25472,156.8075669648559,0.0
2026100100,1.0,25600,156.5364241412612,0.0
2026100100,1.0,25728,156.4752247554616,0.0
2026100100,1.0,25856,155.84719101041134,0.0
2026100100,1.0,25984,155.45056209863463,0.0
2026100100,1.0,26112,155.072289381002,0.0
2026100100,1.0,26240,154.4900665351405,0.0
2026100100,1.0,26368,154.13500180546714,0.0
2026100100,1.0,26496,153.7162055195174,0.0
2026100100,1.0,26624,153.86629686632952,0.0
2026100100,1.0,26752,153.98701800672757,0.0
2026100100,1.0,26880,154.6604289130969,0.0
2026100100,1.0,27008,154.7495061628419,0.0
2026100100,1.0,27136,154.22355394451847,0.0
2026100100,1.0,27264,154.08560673839852,0.0
2026100100,1.0,27392,153.86577698930245,0.0
2026100100,1.0,27520,153.83890040525128,0.0
2026100100,1.0,27648,154.17910775448732,0.0
2026100100,1.0,27776,154.36801532451662,0.0
2026100100,1.0,27904,153.5674996449728,0.0
2026100100,1.0,28032,153.45039674792147,0.0
2026100100,1.0,28160,153.39308973933194,0.0
2026100100,1.0,28288,153.0251051545124,0.0
2026100100,1.0,28416,152.91590312712978,0.0
2026100100,1.0,28544,152.5719701284823,0.0
2026100100,1.0,28672,152.57300744147753,0.0
2026100100,1.0,28800,152.33656160079704,0.0
2026100100,1.0,28928,152.3263716510587,0.0
2026100100,1.0,29056,151.96858247323925,0.0
2026100100,1.0,29184,151.53536695356473,0.0
2026100100,1.0,29312,151.34102153967592,0.0
2026100100,1.0,29440,151.1817454457341,0.0
2026100100,1.0,29568,150.79668973322478,0.0
2026100100,1.0,29696,150.3047274358663,0.0
2026100100,1.0,29824,149.92945565108013,0.0
2026100100,1.0,29952,149.52275293402778,0.0
2026100100,1.0,30080,148.98085145685238,0.0
2026100100,1.0,30208,148.5253939463825,0.0
2026100100,1.0,30336,148.82470203481276,0.0
2026100100,1.0,30464,148.22838239562552,0.0
2026100100,1.0,30592,147.88186247683083,0.0
2026100100,1.0,30720,147.40853926139312,0.0
2026100100,1.0,30848,147.2290388659831,0.0
2026100100,1.0,30976,147.5898176859215,0.0
2026100100,1.0,31104,147.2331867369299,0.0
2026100100,1.0,31232,147.06554665513372,0.0
2026100100,1.0,31360,146.50827518707828,0.0
2026100100,1.0,31488,146.548180863674,0.0
2026100100,1.0,31616,146.69196895188588,0.0
2026100100,1.0,31744,147.3844565141261,0.0
2026100100,1.0,31872,147.57135034646976,0.0
2026100100,1.0,32000,147.48230261722944,0.0
2026100100,1.0,32128,148.00915143265544,0.0
2026100100,1.0,32256,147.5262929087778,0.0
2026100100,1.0,32384,147.3059791663757,0.0
2026100100,1.0,32512,146.75981625934344,0.0
2026100100,1.0,32640,146.61751193156334,0.0
2026100100,1.0,32768,146.3957399668688,0.0
2026100101,0.003,0,1.149854689898098,0.0
2026100101,0.003,128,1.007335005266125,0.0
2026100101,0.003,256,1.0024563451601807,0.0
2026100101,0.003,384,1.0032421497092483,0.0
2026100101,0.003,512,1.0023075287820271,0.0
2026100101,0.003,640,1.0018384937439269,0.0
2026100101,0.003,768,1.0011110933838343,0.0
2026100101,0.003,896,1.0012137986652663,0.0
2026100101,0.003,1024,0.9997082005328067,0.0
2026100101,0.003,1152,0.9993917669258658,0.0
2026100101,0.003,1280,0.9986176505746519,0.0
2026100101,0.003,1408,0.9983051102902981,0.0
2026100101,0.003,1536,0.9981288108465439,0.0
2026100101,0.003,1664,0.9973039021245672,0.0
2026100101,0.003,1792,0.9971997867768648,0.0
2026100101,0.003,1920,0.9965194372489221,0.0
2026100101,0.003,2048,0.9956685523240205,0.0
2026100101,0.003,2176,0.9955447922430697,0.0
2026100101,0.003,2304,0.9949207305621804,0.0
2026100101,0.003,2432,0.9945879517390087,0.0
2026100101,0.003,2560,0.9938981202324336,0.0
2026100101,0.003,2688,0.993118211071183,0.0
2026100101,0.003,2816,0.9930876223194911,0.0
2026100101,0.003,2944,0.9923720225408684,0.0
2026100101,0.003,3072,0.9915054309718956,0.0
2026100101,0.003,3200,0.9914365744953145,0.0
2026100101,0.003,3328,0.9910603387762995,0.0
2026100101,0.003,3456,0.9901629484375359,0.0
2026100101,0.003,3584,0.9897816508543928,0.0
2026100101,0.003,3712,0.989271978862294,0.0
2026100101,0.003,3840,0.9894440877442199,0.0
2026100101,0.003,3968,0.988654193239348,0.0
2026100101,0.003,4096,0.9879416941043871,0.0
2026100101,0.003,4224,0.9875158266813291,0.0
2026100101,0.003,4352,0.9871393041755567,0.0
2026100101,0.003,4480,0.9866389198616325,0.0
2026100101,0.003,4608,0.9859552896373581,0.0
2026100101,0.003,4736,0.985876907646432,0.0
2026100101,0.003,4864,0.9849198911647745,0.0
2026100101,0.003,4992,0.9848215778961003,0.0
2026100101,0.003,5120,0.9845941952785557,0.0
2026100101,0.003,5248,0.984359417702047,0.0
2026100101,0.003,5376,0.9833162237286981,0.0
2026100101,0.003,5504,0.9825541161235639,0.0
2026100101,0.003,5632,0.9821618514991755,0.0
2026100101,0.003,5760,0.9819739355646231,0.0
2026100101,0.003,5888,0.9810231266808664,0.0
2026100101,0.003,6016,0.9803659652064822,0.0
2026100101,0.003,6144,0.9806596047119833,0.0
2026100101,0.003,6272,0.9801286301159945,0.0
2026100101,0.003,6400,0.9799555428238622,0.0
2026100101,0.003,6528,0.9788440494355581,0.0
2026100101,0.003,6656,0.9781215216918965,0.0
2026100101,0.003,6784,0.9784052541272961,0.0
2026100101,0.003,6912,0.9775498975051362,0.0
2026100101,0.003,7040,0.9772122519992464,0.0
2026100101,0.003,7168,0.9764669985209605,0.0
2026100101,0.003,7296,0.9762660915483482,0.0
2026100101,0.003,7424,0.9762799295008787,0.0
2026100101,0.003,7552,0.9765415505676979,0.0
2026100101,0.003,7680,0.9751948833516169,0.0
2026100101,0.003,7808,0.9739973244020764,0.0
2026100101,0.003,7936,0.9734543784636852,0.0
2026100101,0.003,8064,0.9727349754286924,0.0
2026100101,0.003,8192,0.9726636290785311,0.0
2026100101,0.003,8320,0.9726726029498837,0.0
2026100101,0.003,8448,0.9715075576313824,0.0
2026100101,0.003,8576,0.9714759608961305,0.0
2026100101,0.003,8704,0.9715835022771411,0.0
2026100101,0.003,8832,0.9704576389534195,0.0
2026100101,0.003,8960,0.9700190271107432,0.0
2026100101,0.003,9088,0.9687594440797237,0.0
2026100101,0.003,9216,0.9686578719486557,0.0
2026100101,0.003,9344,0.9680409160350594,0.0
2026100101,0.003,9472,0.968024204842535,0.0
2026100101,0.003,9600,0.967089652042196,0.0
2026100101,0.003,9728,0.9668634867646344,0.0
2026100101,0.003,9856,0.9661792830127773,0.0
2026100101,0.003,9984,0.9656532787618349,0.0
2026100101,0.003,10112,0.9651989328701835,0.0
2026100101,0.003,10240,0.9644482987736946,0.0
2026100101,0.003,10368,0.9643705897688749,0.0
2026100101,0.003,10496,0.9638464514266373,0.0
2026100101,0.003,10624,0.9636287830850162,0.0
2026100101,0.003,10752,0.9630361449763358,0.0
2026100101,0.003,10880,0.9626019694965994,0.0
2026100101,0.003,11008,0.961951118130352,0.0
2026100101,0.003,11136,0.9618434407759427,0.0
2026100101,0.003,11264,0.9611213837952098,0.0
2026100101,0.003,11392,0.9605268641655961,0.0
2026100101,0.003,11520,0.9599337529380261,0.0
2026100101,0.003,11648,0.9592922045197513,0.0
2026100101,0.003,11776,0.9587129190773136,0.0
2026100101,0.003,11904,0.9585970672140326,0.0
2026100101,0.003,12032,0.9581330456593554,0.0
2026100101,0.003,12160,0.9577385262191127,0.0
2026100101,0.003,12288,0.9566523750409578,0.0
2026100101,0.003,12416,0.9564615325310258,0.0
2026100101,0.003,12544,0.9560623715810288,0.0
2026100101,0.003,12672,0.9557950872767673,0.0
2026100101,0.003,12800,0.9559259654806815,0.0
2026100101,0.003,12928,0.9544071973323159,0.0
2026100101,0.003,13056,0.9539167622913319,0.0
2026100101,0.003,13184,0.9531737702631013,0.0
2026100101,0.003,13312,0.9532309140978851,0.0
2026100101,0.003,13440,0.952406162152058,0.0
2026100101,0.003,13568,0.9519344824623087,0.0
2026100101,0.003,13696,0.9519706818185935,0.0
2026100101,0.003,13824,0.9511343825432281,0.0
2026100101,0.003,13952,0.95044107992535,0.0
2026100101,0.003,14080,0.9500188805018087,0.0
2026100101,0.003,14208,0.9489803830317551,0.0
2026100101,0.003,14336,0.9489430085762127,0.0
2026100101,0.003,14464,0.948298473970022,0.0
2026100101,0.003,14592,0.947757256337902,0.0
2026100101,0.003,14720,0.9478555256804929,0.0
2026100101,0.003,14848,0.9465743415341751,0.0
2026100101,0.003,14976,0.9460213466527854,0.0
2026100101,0.003,15104,0.9456001188863264,0.0
2026100101,0.003,15232,0.945404712204968,0.0
2026100101,0.003,15360,0.9447308286742241,0.0
2026100101,0.003,15488,0.9444299583994279,0.0
2026100101,0.003,15616,0.9435740184141337,0.0
2026100101,0.003,15744,0.9429382663585799,0.0
2026100101,0.003,15872,0.9427302039101704,0.0
2026100101,0.003,16000,0.9415926536961269,0.0
2026100101,0.003,16128,0.9411085173848298,0.0
2026100101,0.003,16256,0.9407622332325926,0.0
2026100101,0.003,16384,0.9399879766130314,0.0
2026100101,0.003,16512,0.9395546224298489,0.0
2026100101,0.003,16640,0.9392664610390583,0.0
2026100101,0.003,16768,0.938437344060441,0.0
2026100101,0.003,16896,0.9378444244883706,0.0
2026100101,0.003,17024,0.9374329987682192,0.0
2026100101,0.003,17152,0.9367338987240179,0.0
2026100101,0.003,17280,0.9365554218768513,0.0
2026100101,0.003,17408,0.9360898415243251,0.0
2026100101,0.003,17536,0.936131440555432,0.0
2026100101,0.003,17664,0.9352036008416872,0.0
2026100101,0.003,17792,0.9341870839898724,0.0
2026100101,0.003,17920,0.9335856525837124,0.0
2026100101,0.003,18048,0.9333042520657191,0.0
2026100101,0.003,18176,0.9323491444896856,0.0
2026100101,0.003,18304,0.9317274795023699,0.0
2026100101,0.003,18432,0.9317379504689387,0.0
2026100101,0.003,18560,0.9311870814798932,0.0
2026100101,0.003,18688,0.9302128251599588,0.0
2026100101,0.003,18816,0.9299760995774012,0.0
2026100101,0.003,18944,0.9293625674433749,0.0
2026100101,0.003,19072,0.9286255658229211,0.0
2026100101,0.003,19200,0.9282031579399712,0.0
2026100101,0.003,19328,0.9278228775888405,0.0
2026100101,0.003,19456,0.9276681891927587,0.0
2026100101,0.003,19584,0.9263266699268599,0.0
2026100101,0.003,19712,0.9253883374613984,0.0
2026100101,0.003,19840,0.9246931667103349,0.0
2026100101,0.003,19968,0.9242490374779779,0.0
2026100101,0.003,20096,0.9238863692627686,0.0
2026100101,0.003,20224,0.9234370840095231,0.0
2026100101,0.003,20352,0.9225156053398803,0.0
2026100101,0.003,20480,0.9219559555778363,0.0
2026100101,0.003,20608,0.9218053542936171,0.0
2026100101,0.003,20736,0.9213159998793955,0.0
2026100101,0.003,20864,0.9201500583868181,0.0
2026100101,0.003,20992,0.9195117666323298,0.0
2026100101,0.003,21120,0.9189807963181508,0.0
2026100101,0.003,21248,0.9184803152960332,0.0
2026100101,0.003,21376,0.9177324308304269,0.0
2026100101,0.003,21504,0.9175154409564672,0.0
2026100101,0.003,21632,0.9163068289753483,0.0
2026100101,0.003,21760,0.9157297635313675,0.0
