cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood,source,architecture,credit,reference_depth
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,13,10203,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,d591d0c9c742dd8445946262bd576216eff2012cb9683460b109d13838b0bb3a,2b019963424cca213a641cbf84d039f44425bd651a91fbd6132a09bc17ff7774,0,False,0.6194999814,0.6133999825,0.6074999571,0.6624086499,0.6584973335,0.6493268609,-0.6514328122,-0.6539983153,-0.6577872038,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,14,10204,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,139a3213ddebc968cad4c6a0c1a87d3ea53470e7aba2b49729fef3425bbff8ee,d653dcf0024d0253b4a7b50b9549792ac292afdd02322239ad203afe9418fdd6,0,False,0.6247999668,0.6101999879,0.59799999,0.6670009494,0.6512565017,0.6419655085,-0.6497917771,-0.6570007801,-0.6611052752,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,15,10205,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,7d748b90b1a7bba353ab030db1dec7582c4b7e70e09513d5d529fb6c7f0f33e9,7f9ce7394b0b4b13312bfa4f3491f1b0946e8110a4cafd64e63b1d3e0fe9dfa5,0,False,0.6132000089,0.6013000011,0.6082000136,0.659191668,0.643353045,0.654274404,-0.6527850628,-0.6603714228,-0.6555799842,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,16,10206,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,febab72d4f9aaa6ec350b120a719552a74ab4d79787009e1ff4684cfeaf41348,ec0addc7c35633a77431d4bd923621848243dc8e9c7406c31db6e351dc41c29b,0,False,0.608099997,0.6092999578,0.6078000069,0.6541125774,0.6507043839,0.6530439854,-0.6549471021,-0.657065928,-0.6558062434,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,17,10207,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,a1b2e9adc78909c5a78721658eea5aa45eee9f9a7d11d7fefd8fde4ed53d0909,3d2bf33ac6d577d6bc611d2516f3089e86aca79857d9529725baa0e7ef5e3c33,0,False,0.6143999696,0.6100000143,0.6115999818,0.6584886312,0.6574119925,0.6471720934,-0.6531672478,-0.6532616019,-0.6592150331,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,18,10208,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,cfab114c8dcca631c07146011f9603e8b50f8dae3da7f70b5d1789c9fc75c9c2,f7c26b283f0cdb39befece362064c65285195006b7e6f60fd0496db7867f466f,0,False,0.6139999628,0.6107000113,0.611899972,0.663238883,0.6478534937,0.6522530913,-0.6504689455,-0.6591868997,-0.6564467549,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,19,10209,aligned,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,2da134e258a8ea8279b68625baec725be3f7fefb61696cedc9f6fe62308399aa,84c3e30390e86e8634d57944e97643bf4a7f00bfa1369f8cd2877acbe2324d0d,0,False,0.6161000133,0.6085000038,0.6053000093,0.6535659432,0.6488363743,0.6496363878,-0.6560515761,-0.6577569842,-0.6572307348,frozen_reference,serial_tree,local_path,1
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,20,10200,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,704ff875005605cc84630d37c00516e6c487f9c51e691214c5e5ed7c92061e9d,18cce77ee42d071aed262f91db94844a7efe7d0f3e1a2e040f98c5308864f7b3,0,False,0.681400001,0.6768000126,0.6714999676,0.7435724735,0.7390044928,0.7354981303,-0.6012077928,-0.6036831141,-0.6064317822,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,21,10201,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,2c12809c1dd89b4746f1d4f07f25ddcb318db5ad990528cd316abc9300c13bca,8ce4855b8b29d9f119d12410926e75fc2e5db7333544d77de96b5bf4ad9e81a3,0,False,0.6779999733,0.6687999964,0.6672999859,0.7435566187,0.7342379093,0.7321721315,-0.6007373333,-0.6070944071,-0.6085569263,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,22,10202,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,679758e43d1014ae7f02ddc2d7da6e032e4285bed2638f429be1969be348dba5,622aaf60de551a3e86ee8af919c070d67a776ee5b4cc9838ecfcfa02c6ab771f,0,False,0.6856999993,0.6694999933,0.6757000089,0.7458372712,0.7357601523,0.7349156737,-0.5984841585,-0.605039835,-0.6060906053,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,23,10203,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,30693dc85dd8ca937deb69b94d2aceb91ed7af2676121af7bd798202db1b5c2c,a00c14610e4928f203cb1d7b11d9dc817b23c587ff025e9f72e6669aabdfd56e,0,False,0.6765999794,0.6750999689,0.663599968,0.7423190475,0.735591948,0.7295358181,-0.6012368202,-0.6056224704,-0.6081627011,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,24,10204,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,52d5e2c8d6555b38e420b4b1c90c70716f1a494780bdcfb3912d7235caeac8b9,30e7264409b808458be1316538d32fb9a63d29cec9604892a08fb555a2c9c31a,0,False,0.679799974,0.665899992,0.6624999642,0.7431910634,0.7308163047,0.7205784917,-0.6011832952,-0.6081705689,-0.615291059,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,25,10205,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,d0971a442fa0bbbfa05c324bd604560b3e548d79969edf73170c9762ad651cdc,7080a0a27cba36987fdcdd78da766c4dd5e1698b0b15c97b62a39ee5bdcbf492,0,False,0.6710999608,0.6653000116,0.6765999794,0.7399733067,0.7229192257,0.7386391163,-0.602219522,-0.6143921018,-0.60426718,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,26,10206,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,5d8ee3475801c8243ca99874450f406a958a310f23369d4c48be03a37e8e26bf,c471d37a85d63428daec5b4129a0e794394283122331e1ec0e2adacd8e7de8ba,0,False,0.6696000099,0.6703999639,0.6680999994,0.7310275435,0.7332611084,0.7288472056,-0.6103813052,-0.608656466,-0.6123504043,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,27,10207,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,a251ea4e3b0fb048deabc0b70dbe68cc72fd3061462429c8a35b6d428182d479,d49f5e21bbce975a34e3b56a64b8fcbca9317d7851b1817e7a74076efdc5c54b,0,False,0.681499958,0.6735000014,0.6656000018,0.7420943975,0.7342159748,0.7258620858,-0.6026329994,-0.6085755825,-0.61323452,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,28,10208,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,037879cde18c48146b9bd66735e7f9af62eda8ba93b727e2527d1cc14b362747,581aad79bcd77ddbc197e941cee55e9433f3814b3040fc8e4a568ee685aa5747,0,False,0.6782999635,0.6595999599,0.6664999723,0.7366475463,0.7213998437,0.7287949324,-0.6066920757,-0.6157192588,-0.6114147902,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,29,10209,aligned,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,c463b282cf6c8310d1801772c67704d37088f58374e87f9d148b0c38446da103,fb9e0d381e8dfdb7810f266c900f20ec49234b5b65dbdc28b17305e2c432b6f4,0,False,0.6699999571,0.6683999896,0.6654999852,0.7322475314,0.727863133,0.7314116955,-0.6098530293,-0.6123792529,-0.6097365022,frozen_reference,serial_tree,local_shared,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,30,10200,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,20e74aca8efa111c31fbf38aef78c742922524e11c5e6cca5d1928e792e4cc49,edc2a73fc73cce8f0e687469f784e3fe3b8478e0bab40cd6b9b3a53b14806e3a,0,False,0.6845999956,0.6771999598,0.675999999,0.7456995845,0.7410284877,0.7402345538,-0.5975469947,-0.6009243131,-0.6014993191,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,31,10201,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,8a2391b9fb279ef39d3509fcf6539ab997bec07631d63fe6abbfa1ac24afa63d,a5c043cb6f01e8e27c45dca1d87751c8cc0face1f483cd6294e8895f7d4d1a29,0,False,0.6816999912,0.6780999899,0.6721000075,0.7485755086,0.7403960228,0.7367448807,-0.595608294,-0.601364553,-0.603199482,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,32,10202,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,6bf3311c0e441950100855795f55e50d6e7e2d80738b57ef7b64dba777500670,bdc76e7c115a4d633cc992d0139e09080db72f7eadc74e7ee96ec188908f73f9,0,False,0.6865999699,0.6711999774,0.6762999892,0.7490481734,0.7366031408,0.7369030118,-0.5942212939,-0.6026032567,-0.6035682559,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,33,10203,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,9cbd92d6da80366591a6a8b3f19787cb390c12875e643de66e3a302fcf2355eb,f5609a0ad3204831787a42d53dd1672d927af8837765dbeaf12de48a094a21bb,0,False,0.6779999733,0.6789999604,0.6638000011,0.7447751164,0.7388072014,0.733653307,-0.5974755287,-0.6020826697,-0.6041947007,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,34,10204,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,45677d2d482d9011b7dfc6e5f9005467e74595ac84d4c67f25efc8d1e385fab1,ed1a88b273c0e13d4b83f88689d01b508993f0cbf6e8c6cc6b8c37e2203dcc3e,0,False,0.6847999692,0.6663999557,0.665199995,0.7466314435,0.7356188893,0.7260739803,-0.5974053741,-0.6035977602,-0.6111822128,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,35,10205,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,8185163d5cfef5f92785d8a0825d85637596163222ff91ba286869bb9e2b3897,ca4bc65adc2dcd68c398a1891805dc3fcab2f134f9ed3c5a735f16827c2f78df,0,False,0.6725999713,0.6701999903,0.6784999967,0.7428782582,0.7269228697,0.740952611,-0.5987085104,-0.6109521985,-0.601487875,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,36,10206,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,5be4478105fac4bd2939bfa58e0b9ee3ce2f223daf327edf83d5ebd6d3ff1671,91f41e2d2ecee93ff4c211e3605dad51d384404af6ee261ab6c6f00b01ea8b47,0,False,0.6754999757,0.6746000051,0.6739000082,0.735001266,0.7364067435,0.7322603464,-0.6066596508,-0.6055470705,-0.6094683409,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,37,10207,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,af1c26e607e8f8f91ab0c18767136b6c7e343fd3b72677d335bacd08ffefed08,91bde80636f20d3144d1864a4cf094f04be3d8243c8775046d8603ffd176a30a,0,False,0.6794999838,0.6793000102,0.6714000106,0.7447215319,0.7374484539,0.7319052815,-0.598303318,-0.6048628092,-0.6080005765,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,38,10208,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,609350d742763fb2a9629e4d8034ffcf3687e8dfd2f272b8b92aa45829b67659,5cd311fbd19b4287e3935544d8d3293fe494d1097ac44c711e1ebee97e0b1a47,0,False,0.6826999784,0.6671999693,0.6737999916,0.7406246662,0.7291879058,0.7350660563,-0.6028937101,-0.6101602316,-0.6054413915,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,39,10209,aligned,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,abd8720d8e7a4331c9d5bfa26773b0c435eeed65e51bee9d906511adf29ad05e,4969173784cc7454de1ee5beb375c20fd09e7ecafad921b4a21cd1576b0486b5,0,False,0.6714999676,0.6719999909,0.66899997,0.7363387346,0.7319657803,0.7345350385,-0.6059378982,-0.6073886752,-0.6056373715,frozen_reference,serial_tree,local_path,2
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,40,10200,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,dbda86f64aa7a854bf3bb600b2810a7ef69e585e09ea6b9f202fad2153bd3b8b,b3ed8391e04dfc6f12e614519039cc2f5346ab88a56bf45ecdf6956a18e34d6d,0,False,0.7756999731,0.7721999884,0.771699965,0.8638481498,0.8617396951,0.8575928807,-0.5572713614,-0.5576111078,-0.5601090193,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,41,10201,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,b4fd334945a252fc2f4d37bda839f184999fcdf059554f2ade8be272fc787bf1,f9acdb165cee8276e9f7136d36747d0c17136636d644a152d97663ea843f5054,0,False,0.7882999778,0.7791000009,0.7851999998,0.8706923723,0.8623922467,0.8647291064,-0.5533336997,-0.5584751368,-0.5578694344,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,42,10202,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,db4262ae253b9c84b7a43765ea26ce63ac80caffb720902c6f63940c91cd9a1d,61be63740739c609f0a80348d4ac1572d6b47afc6c7b167e60cf4b3c75020c52,0,False,0.7881000042,0.7845000029,0.7881999612,0.8677938581,0.8649680018,0.862262249,-0.5494261384,-0.5523152947,-0.5522886515,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,43,10203,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,38580ed91915efeb75a5f58c48c4f925be189d7ef2a2d8ed5f351f7dfcfbdbf7,ef05b18be520facadce44ac78eb36bb6421ae7154ea359568bf2ed0599541020,0,False,0.7781999707,0.7749999762,0.7712000012,0.8852313757,0.8781106472,0.8747798204,-0.5494730473,-0.5511731505,-0.5553173423,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,44,10204,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,34d7bf76e3727597dd02c2411720f443392ff44c8b556efe30e2a2df641e938a,6dd69d4ba5b8667ef287c6b95d512cfd462b4ab7ab2dc6f88e7542f95900275a,0,False,0.7838999629,0.7731999755,0.7637999654,0.8647210598,0.8570172787,0.8496650457,-0.5537517667,-0.5601008534,-0.5638625026,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,45,10205,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,d7777d353fd342ec962a2c65c733354b57cd938e4ae243295f4d8111efd9988e,4bbca6d43ea51b43a68769a2cd865ad5f4b76c2cac268dd60e1ad4f931a57440,0,False,0.790899992,0.7766000032,0.7820999622,0.876465857,0.8650152087,0.8706796169,-0.5540907383,-0.5605816841,-0.5569777489,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,46,10206,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,8befdff0560a4c2fbc9d41efe8a3716d8e2639bdc3bd9812fdb04a70c582b597,230e2de7210b7a7d472488a0a12327c45545ee35df4a2f26b1144aac84ef3adb,0,False,0.78549999,0.7842999697,0.7892999649,0.8660370111,0.8633239865,0.8673384786,-0.5620313287,-0.5637216568,-0.5625018477,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,47,10207,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,1edd47466817031985e68d7b154bcdbb4780dbdec1925bb64b030dfd9616e272,586f3e01484a1534fcac03832255e2c7c0a28b2a7abf13c79312622a32d2cd91,0,False,0.7951999903,0.796399951,0.7892999649,0.8808251023,0.8841520548,0.8773314357,-0.5501012802,-0.5506050587,-0.552745223,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,48,10208,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,47a7a5a82e03ce01d05710c7496e04e0f71019d1b06ed716f52de04f4e27138c,f2fdb8796cd5fcdecff6e4151cb108c09bb743372a4855ba7449c7b9507c4144,0,False,0.7708999515,0.763199985,0.7605999708,0.8602516055,0.8503274918,0.8512584567,-0.5606774092,-0.5647004843,-0.5644813776,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,49,10209,aligned,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,4e090429d78cc0f63e72e12fdb6e5848eb1b79d854cf39ba8481e7c6f622c6b9,601be5fd01c7ea7161d092ac7768582fb66968e1a97dda5a4c7dbc3b3f54e02f,0,False,0.7792999744,0.7738999724,0.7761999965,0.8658083081,0.8636249304,0.8640879989,-0.563028276,-0.5646528602,-0.5644024014,frozen_reference,serial_tree,local_shared,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,50,10200,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,64dfa096829d49605ce0e4022bc4a2f979a344ddec3a658ddba4422fd5d65bfe,fbc3f7e3933025b1e7cbf23ad008e33eea1b6256c2ae2a39b648b5136353b3c7,0,False,0.8975999951,0.8914999962,0.8894999623,0.9489119053,0.9428016543,0.9443694353,-0.472039938,-0.4764862061,-0.4752697051,frozen_reference,serial_tree,local_path,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,51,10201,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,44fc5d1e6ea74579d52d5329c28617ba2d16600c4f49cc8b915c22b68949471c,12c57872f11c8e6ea32b6fc4ffa3a815304a65056cc0f02f15d9249048c8a4d5,0,False,0.8955000043,0.8896999955,0.8921999931,0.9393806458,0.9381079078,0.9381434917,-0.4901232421,-0.4924616218,-0.4928523898,frozen_reference,serial_tree,local_path,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,52,10202,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,6547d35b925d3347fb5e4a3fcc5d01b18097ccb65ac6707e6c3a6a5e434d2d4c,cebbb980cd3d7dc604c9990d233ea667b44698b131925cdf0d06f162814dd560,0,False,0.8934999704,0.8930999637,0.8914999962,0.9470753074,0.9430405498,0.9418510199,-0.4633755386,-0.4677975476,-0.4687933624,frozen_reference,serial_tree,local_path,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,53,10203,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,92aee027a78ccd66ec76c6214fe7b84ad8ddeeff463c962ce509da37e05aa356,e9b1a08e8866e816fd737ac9556ec1b721ddd48bf3285d7863d77d887415720c,0,False,0.8768999577,0.8718000054,0.8698999882,0.9465246201,0.9438945651,0.9461083412,-0.4756342769,-0.4783819318,-0.4800527692,frozen_reference,serial_tree,local_path,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,54,10204,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,ece2147669d9e49318f6b287fb03d96c20f62576cfd8de09a9cd19f8caa7e32e,bb41e5fdd29e002fe6e1018afa1238c251041b6d9d3feb636a471b1a70e5c71c,0,False,0.8994999528,0.8930000067,0.8884999752,0.9429460168,0.9426318407,0.9353478551,-0.4774583876,-0.4820562303,-0.4871346951,frozen_reference,serial_tree,local_path,3
aligned_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_aligned_shunting_local3f_20260812005129,55,10205,aligned,shunting,local3f,path_transport,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,c0a01e40eefb0d87631dcaf02e5b0bca21ce3efc36648277fd3eab794166eb10,aa8121df414eb3c7c7061321fc085eb40f0b3ebfdd4a313f027977c123d05289,0,False,0.9030999541,0.8919999599,0.8960999846,0.9489038587,0.9389600158,0.9390079975,-0.4805112183,-0.4889318347,-0.4888564348,frozen_reference,serial_tree,local_path,3
