index,arm,depth,seed,best_epoch,best_loss,elapsed_seconds,epoch,patience_counter,train_loss,valid_loss
14,broadcast_autograd_localca_recipe,3,10204,267,0.4658617760181427,437.7571739249397,267,0,0.46136080622673037,0.4658617760181427
14,broadcast_autograd_localca_recipe,3,10204,268,0.46514143328666685,439.5324819019297,268,0,0.4593009494245052,0.46514143328666685
14,broadcast_autograd_localca_recipe,3,10204,269,0.4641117485523224,441.23562499904074,269,0,0.45618293806910515,0.4641117485523224
14,broadcast_autograd_localca_recipe,3,10204,270,0.4628331811904907,442.96520397101995,270,0,0.45981094166636466,0.4628331811904907
14,broadcast_autograd_localca_recipe,3,10204,271,0.4616559546470642,444.6700259599602,271,0,0.4581280052661896,0.4616559546470642
14,broadcast_autograd_localca_recipe,3,10204,272,0.4612208384990692,446.430169972009,272,0,0.4547742120921612,0.4612208384990692
14,broadcast_autograd_localca_recipe,3,10204,273,0.4603242859840393,448.1450685389573,273,0,0.4546231560409069,0.4603242859840393
14,broadcast_autograd_localca_recipe,3,10204,274,0.45916256036758424,450.1005603329977,274,0,0.45442813336849214,0.45916256036758424
14,broadcast_autograd_localca_recipe,3,10204,275,0.4581137702941894,451.80753114202525,275,0,0.45637876316905024,0.4581137702941894
14,broadcast_autograd_localca_recipe,3,10204,276,0.45708850679397584,453.4888189829653,276,0,0.4530625820159912,0.45708850679397584
14,broadcast_autograd_localca_recipe,3,10204,277,0.4558726888179779,455.15823041601107,277,0,0.45217578262090685,0.4558726888179779
14,broadcast_autograd_localca_recipe,3,10204,278,0.45524854636192325,456.8991813409375,278,0,0.4496158860623837,0.45524854636192325
14,broadcast_autograd_localca_recipe,3,10204,279,0.4548820559024811,458.7334948700154,279,0,0.45113384798169137,0.4548820559024811
14,broadcast_autograd_localca_recipe,3,10204,280,0.45359583792686464,460.5549075779272,280,0,0.44967917576432226,0.45359583792686464
14,broadcast_autograd_localca_recipe,3,10204,280,0.45359583792686464,462.38464171101805,281,1,0.4480212084949017,0.45402392978668216
14,broadcast_autograd_localca_recipe,3,10204,282,0.4525350319385529,464.2378431740217,282,0,0.4470817245543003,0.4525350319385529
14,broadcast_autograd_localca_recipe,3,10204,283,0.4505439292430878,466.0926886650268,283,0,0.44729785025119784,0.4505439292430878
14,broadcast_autograd_localca_recipe,3,10204,284,0.45004733123779295,467.93543174897786,284,0,0.4447769157588482,0.45004733123779295
14,broadcast_autograd_localca_recipe,3,10204,285,0.448235596036911,469.7644644100219,285,0,0.44484627693891526,0.448235596036911
14,broadcast_autograd_localca_recipe,3,10204,286,0.44746789956092836,471.60046757000964,286,0,0.44262715727090834,0.44746789956092836
14,broadcast_autograd_localca_recipe,3,10204,287,0.4468338709354401,473.45096361695323,287,0,0.4407869175076485,0.4468338709354401
14,broadcast_autograd_localca_recipe,3,10204,288,0.4454246917724609,475.27830393996555,288,0,0.43923438563942907,0.4454246917724609
14,broadcast_autograd_localca_recipe,3,10204,289,0.44443458132743835,477.1312509099953,289,0,0.43980340734124185,0.44443458132743835
14,broadcast_autograd_localca_recipe,3,10204,290,0.44388585996627805,478.98210949997883,290,0,0.4402917563915253,0.44388585996627805
14,broadcast_autograd_localca_recipe,3,10204,291,0.44285715231895445,480.80401417496614,291,0,0.43621929958462713,0.44285715231895445
14,broadcast_autograd_localca_recipe,3,10204,292,0.44214308915138245,482.6462409700034,292,0,0.4386824816465378,0.44214308915138245
14,broadcast_autograd_localca_recipe,3,10204,293,0.441115484046936,484.48094241693616,293,0,0.4385732226073742,0.441115484046936
14,broadcast_autograd_localca_recipe,3,10204,294,0.44067481150627136,486.3100825579604,294,0,0.43806316033005716,0.44067481150627136
14,broadcast_autograd_localca_recipe,3,10204,295,0.4391024255275726,488.1537766569527,295,0,0.4356997564435005,0.4391024255275726
14,broadcast_autograd_localca_recipe,3,10204,296,0.43871371626853944,489.9315311060054,296,0,0.4338157750666142,0.43871371626853944
14,broadcast_autograd_localca_recipe,3,10204,297,0.438333184671402,491.72326942300424,297,0,0.4340683549642563,0.438333184671402
14,broadcast_autograd_localca_recipe,3,10204,298,0.4366248015880585,493.64655561803374,298,0,0.43131383284926417,0.4366248015880585
14,broadcast_autograd_localca_recipe,3,10204,299,0.4355036227226257,495.357866997947,299,0,0.43262842670083046,0.4355036227226257
14,broadcast_autograd_localca_recipe,3,10204,300,0.4345824813365936,497.1120376109611,300,0,0.43038405701518057,0.4345824813365936
14,broadcast_autograd_localca_recipe,3,10204,301,0.43352366361618044,498.8872337809298,301,0,0.4288797713816166,0.43352366361618044
14,broadcast_autograd_localca_recipe,3,10204,302,0.43276849002838136,500.69085159897804,302,0,0.4279079854488373,0.43276849002838136
14,broadcast_autograd_localca_recipe,3,10204,303,0.43223831877708435,502.4634217750281,303,0,0.42906289622187616,0.43223831877708435
14,broadcast_autograd_localca_recipe,3,10204,304,0.4309766597747803,504.2433180039516,304,0,0.4274493709206581,0.4309766597747803
14,broadcast_autograd_localca_recipe,3,10204,304,0.4309766597747803,506.02142093493603,305,1,0.4246356159448624,0.4312258620738983
14,broadcast_autograd_localca_recipe,3,10204,306,0.4293048085689545,507.85465284693055,306,0,0.4253461018204689,0.4293048085689545
14,broadcast_autograd_localca_recipe,3,10204,306,0.4293048085689545,509.63159801694565,307,1,0.42437844574451444,0.4293084836959839
14,broadcast_autograd_localca_recipe,3,10204,306,0.4293048085689545,511.39766682393383,308,2,0.4249908521771431,0.4297142936706543
14,broadcast_autograd_localca_recipe,3,10204,309,0.42686736817359927,513.171637116,309,0,0.42277653962373735,0.42686736817359927
14,broadcast_autograd_localca_recipe,3,10204,309,0.42686736817359927,514.9310178229352,310,1,0.42385260909795763,0.4268923131465912
14,broadcast_autograd_localca_recipe,3,10204,311,0.425355654001236,516.7279886769829,311,0,0.42285759896039965,0.425355654001236
14,broadcast_autograd_localca_recipe,3,10204,312,0.42460616731643674,518.5207818700001,312,0,0.4212127551436424,0.42460616731643674
14,broadcast_autograd_localca_recipe,3,10204,313,0.4242279906749725,520.3307743099285,313,0,0.42012475058436394,0.4242279906749725
14,broadcast_autograd_localca_recipe,3,10204,314,0.4233740681648254,522.1788873689948,314,0,0.4178725995123386,0.4233740681648254
14,broadcast_autograd_localca_recipe,3,10204,315,0.42175114727020263,524.0350628889864,315,0,0.4194848597049713,0.42175114727020263
14,broadcast_autograd_localca_recipe,3,10204,316,0.42082286128997803,525.9472051589983,316,0,0.4158970728516579,0.42082286128997803
14,broadcast_autograd_localca_recipe,3,10204,317,0.4205678337097168,527.8216464889701,317,0,0.41576427295804025,0.4205678337097168
14,broadcast_autograd_localca_recipe,3,10204,318,0.41919845638275144,529.6777491710382,318,0,0.41388032734394076,0.41919845638275144
14,broadcast_autograd_localca_recipe,3,10204,319,0.41889219002723693,531.5183029919863,319,0,0.4131051629781723,0.41889219002723693
14,broadcast_autograd_localca_recipe,3,10204,320,0.4174446995735168,533.2976724869804,320,0,0.41354450583457947,0.4174446995735168
14,broadcast_autograd_localca_recipe,3,10204,321,0.4170009187698364,535.1267805889947,321,0,0.41067132651805877,0.4170009187698364
14,broadcast_autograd_localca_recipe,3,10204,322,0.41580943970680234,537.1591916870093,322,0,0.41154439747333527,0.41580943970680234
14,broadcast_autograd_localca_recipe,3,10204,323,0.41493031878471376,538.955374144949,323,0,0.4121796526014805,0.41493031878471376
14,broadcast_autograd_localca_recipe,3,10204,323,0.41493031878471376,540.7818380719982,324,1,0.41057164296507836,0.4165671103477478
14,broadcast_autograd_localca_recipe,3,10204,325,0.41394972615242004,542.6456242579734,325,0,0.4094053104519844,0.41394972615242004
14,broadcast_autograd_localca_recipe,3,10204,326,0.41279055433273315,544.4775367019465,326,0,0.4075567118823528,0.41279055433273315
14,broadcast_autograd_localca_recipe,3,10204,327,0.41211684441566465,546.2914763590088,327,0,0.40824739784002306,0.41211684441566465
14,broadcast_autograd_localca_recipe,3,10204,328,0.41118960828781126,548.1095265439944,328,0,0.4059170112013817,0.41118960828781126
14,broadcast_autograd_localca_recipe,3,10204,329,0.4104386329174042,549.9457981999731,329,0,0.4062285579741001,0.4104386329174042
14,broadcast_autograd_localca_recipe,3,10204,330,0.40955745296478274,551.7933978360379,330,0,0.4039872318506241,0.40955745296478274
14,broadcast_autograd_localca_recipe,3,10204,331,0.4084702153682709,553.6778841470368,331,0,0.40485582426190375,0.4084702153682709
14,broadcast_autograd_localca_recipe,3,10204,332,0.4078073331832886,555.566653299029,332,0,0.40543090030550955,0.4078073331832886
14,broadcast_autograd_localca_recipe,3,10204,333,0.40772306208610537,557.429621948977,333,0,0.40260412767529485,0.40772306208610537
14,broadcast_autograd_localca_recipe,3,10204,333,0.40772306208610537,559.2840024969773,334,1,0.40395038649439813,0.40900332236289977
14,broadcast_autograd_localca_recipe,3,10204,335,0.40626899886131285,561.130250499933,335,0,0.4038815587759018,0.40626899886131285
14,broadcast_autograd_localca_recipe,3,10204,336,0.4061503032684326,563.0120823259931,336,0,0.401668119430542,0.4061503032684326
14,broadcast_autograd_localca_recipe,3,10204,337,0.404576673412323,564.9368747409899,337,0,0.3990846611559391,0.404576673412323
14,broadcast_autograd_localca_recipe,3,10204,338,0.40309591965675357,566.8631441349862,338,0,0.39757240638136865,0.40309591965675357
14,broadcast_autograd_localca_recipe,3,10204,339,0.4027782940387726,568.7827313799644,339,0,0.40051705539226534,0.4027782940387726
14,broadcast_autograd_localca_recipe,3,10204,340,0.4018052629470825,570.6777239009971,340,0,0.39807598292827606,0.4018052629470825
14,broadcast_autograd_localca_recipe,3,10204,341,0.4009307520389557,572.6013599189464,341,0,0.3956346184015274,0.4009307520389557
14,broadcast_autograd_localca_recipe,3,10204,342,0.39997670950889586,574.5427918869536,342,0,0.3956862695515156,0.39997670950889586
14,broadcast_autograd_localca_recipe,3,10204,343,0.3992595987319946,576.4586468349444,343,0,0.3952182434499264,0.3992595987319946
14,broadcast_autograd_localca_recipe,3,10204,343,0.3992595987319946,578.3579447290394,344,1,0.39592420905828474,0.39926982865333555
14,broadcast_autograd_localca_recipe,3,10204,345,0.39796767692565915,580.2600750860292,345,0,0.39599286392331123,0.39796767692565915
14,broadcast_autograd_localca_recipe,3,10204,346,0.3975896034240723,582.3789556439733,346,0,0.3937856689095497,0.3975896034240723
14,broadcast_autograd_localca_recipe,3,10204,347,0.39637107434272767,584.2974969579373,347,0,0.39186410084366796,0.39637107434272767
14,broadcast_autograd_localca_recipe,3,10204,347,0.39637107434272767,586.1715862640413,348,1,0.39038557186722755,0.396803449344635
14,broadcast_autograd_localca_recipe,3,10204,349,0.3948027590751648,587.9923439909471,349,0,0.39233829006552695,0.3948027590751648
14,broadcast_autograd_localca_recipe,3,10204,349,0.3948027590751648,589.8250462990254,350,1,0.39123386442661284,0.3956643356800079
14,broadcast_autograd_localca_recipe,3,10204,351,0.3942135449886322,591.7414079429582,351,0,0.39014693796634675,0.3942135449886322
14,broadcast_autograd_localca_recipe,3,10204,352,0.39267919940948487,593.626556528965,352,0,0.3904947184026241,0.39267919940948487
14,broadcast_autograd_localca_recipe,3,10204,353,0.392056617975235,595.4835262109991,353,0,0.38595362156629565,0.392056617975235
14,broadcast_autograd_localca_recipe,3,10204,354,0.3912988257408142,597.3300847669598,354,0,0.3877283111214638,0.3912988257408142
14,broadcast_autograd_localca_recipe,3,10204,354,0.3912988257408142,599.0722817550413,355,1,0.3859704054892063,0.39132124309539795
14,broadcast_autograd_localca_recipe,3,10204,356,0.39035008020401,600.8369249779498,356,0,0.3848859898746014,0.39035008020401
14,broadcast_autograd_localca_recipe,3,10204,357,0.3892117920875549,602.6472895540064,357,0,0.3874576658010483,0.3892117920875549
14,broadcast_autograd_localca_recipe,3,10204,358,0.38907465977668765,604.447336343932,358,0,0.3851738929748535,0.38907465977668765
14,broadcast_autograd_localca_recipe,3,10204,359,0.38809303884506224,606.2396264029667,359,0,0.3841575801372528,0.38809303884506224
14,broadcast_autograd_localca_recipe,3,10204,360,0.3870837544441223,608.0008985670283,360,0,0.38617661222815514,0.3870837544441223
14,broadcast_autograd_localca_recipe,3,10204,361,0.386929825258255,609.7979254029924,361,0,0.38522845059633254,0.386929825258255
14,broadcast_autograd_localca_recipe,3,10204,362,0.38664776487350466,611.6126647029305,362,0,0.3833458639681339,0.38664776487350466
14,broadcast_autograd_localca_recipe,3,10204,363,0.38598557510375975,613.4209434669465,363,0,0.3823399983346462,0.38598557510375975
14,broadcast_autograd_localca_recipe,3,10204,364,0.3841993772506714,615.2221415350214,364,0,0.3809295378625393,0.3841993772506714
14,broadcast_autograd_localca_recipe,3,10204,365,0.38406841645240786,616.9843597559957,365,0,0.379216368496418,0.38406841645240786
14,broadcast_autograd_localca_recipe,3,10204,365,0.38406841645240786,618.7899188119918,366,1,0.3775737725198269,0.38415129971504214
14,broadcast_autograd_localca_recipe,3,10204,367,0.3829382082462311,620.5710968299536,367,0,0.37812780439853666,0.3829382082462311
14,broadcast_autograd_localca_recipe,3,10204,368,0.38163378901481626,622.3157233790262,368,0,0.37813271805644033,0.38163378901481626
14,broadcast_autograd_localca_recipe,3,10204,369,0.3812851526737213,624.1632897909731,369,0,0.37691789492964745,0.3812851526737213
14,broadcast_autograd_localca_recipe,3,10204,370,0.38050965008735654,626.0124662129674,370,0,0.3765460141003132,0.38050965008735654
14,broadcast_autograd_localca_recipe,3,10204,371,0.3801319054603577,628.0842126039788,371,0,0.3731776185333729,0.3801319054603577
14,broadcast_autograd_localca_recipe,3,10204,372,0.37890319271087647,629.9886756009655,372,0,0.37552148699760435,0.37890319271087647
14,broadcast_autograd_localca_recipe,3,10204,373,0.37871757664680483,631.928772012936,373,0,0.3741225741803646,0.37871757664680483
14,broadcast_autograd_localca_recipe,3,10204,374,0.3776991859912872,633.9261363500264,374,0,0.37321176677942275,0.3776991859912872
14,broadcast_autograd_localca_recipe,3,10204,374,0.3776991859912872,635.89959464001,375,1,0.3746382765471935,0.37781391158103944
14,broadcast_autograd_localca_recipe,3,10204,376,0.3763847229003906,637.8651457090164,376,0,0.37262250408530234,0.3763847229003906
14,broadcast_autograd_localca_recipe,3,10204,377,0.3756141059398651,639.8390740699833,377,0,0.37130397036671636,0.3756141059398651
14,broadcast_autograd_localca_recipe,3,10204,378,0.37518332271575927,641.8095293430379,378,0,0.37164387926459314,0.37518332271575927
14,broadcast_autograd_localca_recipe,3,10204,379,0.3744843819141388,643.8102416850161,379,0,0.3722266875207424,0.3744843819141388
14,broadcast_autograd_localca_recipe,3,10204,380,0.3736974148750305,645.7869722549804,380,0,0.37238006964325904,0.3736974148750305
14,broadcast_autograd_localca_recipe,3,10204,381,0.3734735775947571,647.7848569030175,381,0,0.36973725631833076,0.3734735775947571
14,broadcast_autograd_localca_recipe,3,10204,382,0.37220147161483763,649.7955643750029,382,0,0.3713174149394035,0.37220147161483763
14,broadcast_autograd_localca_recipe,3,10204,383,0.37210302238464354,651.7464294349775,383,0,0.37009957656264303,0.37210302238464354
14,broadcast_autograd_localca_recipe,3,10204,384,0.37083852400779727,653.719348746934,384,0,0.3666760414838791,0.37083852400779727
14,broadcast_autograd_localca_recipe,3,10204,385,0.3701777413368225,655.6339876649436,385,0,0.36665487438440325,0.3701777413368225
14,broadcast_autograd_localca_recipe,3,10204,386,0.3701296280384064,657.5337834869279,386,0,0.36427828669548035,0.3701296280384064
14,broadcast_autograd_localca_recipe,3,10204,387,0.3686983017921448,659.4374876889633,387,0,0.3658534221351147,0.3686983017921448
14,broadcast_autograd_localca_recipe,3,10204,388,0.3682064960479736,661.3832376160426,388,0,0.3640804417431355,0.3682064960479736
14,broadcast_autograd_localca_recipe,3,10204,389,0.367575333404541,663.3120571329491,389,0,0.36292789503932,0.367575333404541
14,broadcast_autograd_localca_recipe,3,10204,390,0.3671468246936798,665.2113505329471,390,0,0.3628759540617466,0.3671468246936798
14,broadcast_autograd_localca_recipe,3,10204,391,0.36690732650756835,667.059802800999,391,0,0.3626975484192371,0.36690732650756835
14,broadcast_autograd_localca_recipe,3,10204,392,0.36587273864746095,668.9204038030002,392,0,0.36175190657377243,0.36587273864746095
14,broadcast_autograd_localca_recipe,3,10204,393,0.3653369400978088,670.7940404530382,393,0,0.36418766900897026,0.3653369400978088
14,broadcast_autograd_localca_recipe,3,10204,393,0.3653369400978088,672.6816997720161,394,1,0.36081464439630506,0.36661450157165526
14,broadcast_autograd_localca_recipe,3,10204,395,0.36377865657806396,674.8551973659778,395,0,0.36094489991664885,0.36377865657806396
14,broadcast_autograd_localca_recipe,3,10204,395,0.36377865657806396,676.7670387070393,396,1,0.3594121471047401,0.3644547101020813
14,broadcast_autograd_localca_recipe,3,10204,397,0.36374687027931213,678.6606328419875,397,0,0.36242657005786894,0.36374687027931213
14,broadcast_autograd_localca_recipe,3,10204,398,0.3623711619853973,680.5982900999952,398,0,0.360885925590992,0.3623711619853973
14,broadcast_autograd_localca_recipe,3,10204,399,0.36120239496231077,682.480075557949,399,0,0.3573280103504658,0.36120239496231077
14,broadcast_autograd_localca_recipe,3,10204,400,0.3605938694477081,684.3781946649542,400,0,0.3571069724857807,0.3605938694477081
14,broadcast_autograd_localca_recipe,3,10204,401,0.36033239798545835,686.3403787509305,401,0,0.35568310394883157,0.36033239798545835
14,broadcast_autograd_localca_recipe,3,10204,402,0.35967413926124575,688.2881404459476,402,0,0.35637970715761186,0.35967413926124575
14,broadcast_autograd_localca_recipe,3,10204,403,0.3589319478034973,690.2061601929599,403,0,0.3575439967215061,0.3589319478034973
14,broadcast_autograd_localca_recipe,3,10204,404,0.3584920778274536,692.1685009390349,404,0,0.35456697717309,0.3584920778274536
14,broadcast_autograd_localca_recipe,3,10204,405,0.3584251196861267,694.118927945965,405,0,0.35464550629258157,0.3584251196861267
14,broadcast_autograd_localca_recipe,3,10204,406,0.35759409031867984,696.0567178289639,406,0,0.354230872541666,0.35759409031867984
14,broadcast_autograd_localca_recipe,3,10204,407,0.35656062054634097,697.9789096069289,407,0,0.35452190041542053,0.35656062054634097
14,broadcast_autograd_localca_recipe,3,10204,408,0.35630031991004946,699.8969232529635,408,0,0.35250385105609894,0.35630031991004946
14,broadcast_autograd_localca_recipe,3,10204,408,0.35630031991004946,701.7362547429511,409,1,0.3524343617260456,0.35802363224029543
14,broadcast_autograd_localca_recipe,3,10204,410,0.35512679615020754,703.5489839729853,410,0,0.35203824043273924,0.35512679615020754
14,broadcast_autograd_localca_recipe,3,10204,411,0.3542197638034821,705.350024229032,411,0,0.3503528110682964,0.3542197638034821
14,broadcast_autograd_localca_recipe,3,10204,411,0.3542197638034821,707.219357733964,412,1,0.35019390285015106,0.35443088564872743
14,broadcast_autograd_localca_recipe,3,10204,413,0.3533787766456604,709.057637927006,413,0,0.34802819341421126,0.3533787766456604
14,broadcast_autograd_localca_recipe,3,10204,414,0.3524777050971985,710.8778927769745,414,0,0.3465409196913242,0.3524777050971985
14,broadcast_autograd_localca_recipe,3,10204,414,0.3524777050971985,712.6677989730379,415,1,0.34887288361787794,0.3532944058895111
14,broadcast_autograd_localca_recipe,3,10204,416,0.3513103455543518,714.4832287200261,416,0,0.34578927755355837,0.3513103455543518
14,broadcast_autograd_localca_recipe,3,10204,416,0.3513103455543518,716.1802797940327,417,1,0.34627524614334104,0.35201514315605165
14,broadcast_autograd_localca_recipe,3,10204,418,0.35009533162117007,717.8759553870186,418,0,0.347018850594759,0.35009533162117007
14,broadcast_autograd_localca_recipe,3,10204,419,0.3496274211406708,719.5678491230356,419,0,0.34660504683852195,0.3496274211406708
14,broadcast_autograd_localca_recipe,3,10204,419,0.3496274211406708,721.5700568649918,420,1,0.3453334182500839,0.35066712522506716
14,broadcast_autograd_localca_recipe,3,10204,421,0.3492261538028717,723.2712536989711,421,0,0.3465368002653122,0.3492261538028717
14,broadcast_autograd_localca_recipe,3,10204,422,0.3478652083873749,725.0035064889817,422,0,0.34473365768790243,0.3478652083873749
14,broadcast_autograd_localca_recipe,3,10204,423,0.3476231509685516,726.7479664830025,423,0,0.3451058350503445,0.3476231509685516
14,broadcast_autograd_localca_recipe,3,10204,424,0.34683887252807616,728.5268680079607,424,0,0.34280510023236277,0.34683887252807616
14,broadcast_autograd_localca_recipe,3,10204,424,0.34683887252807616,730.2952487879666,425,1,0.3423600994050503,0.34789469175338744
14,broadcast_autograd_localca_recipe,3,10204,426,0.3460805593013763,732.1582872580038,426,0,0.3426423154771328,0.3460805593013763
14,broadcast_autograd_localca_recipe,3,10204,427,0.345957464838028,734.0892619109945,427,0,0.34417901635169984,0.345957464838028
14,broadcast_autograd_localca_recipe,3,10204,428,0.34488033781051636,735.9675196559401,428,0,0.3419806078076363,0.34488033781051636
14,broadcast_autograd_localca_recipe,3,10204,428,0.34488033781051636,737.833452899009,429,1,0.34054510593414306,0.3454509106636047
14,broadcast_autograd_localca_recipe,3,10204,430,0.3441571461677551,739.7210659310222,430,0,0.33980465978384017,0.3441571461677551
14,broadcast_autograd_localca_recipe,3,10204,431,0.3433150896072388,741.5939704460325,431,0,0.3395884148776531,0.3433150896072388
14,broadcast_autograd_localca_recipe,3,10204,432,0.34281462726593015,743.4628859929508,432,0,0.34026112109422685,0.34281462726593015
14,broadcast_autograd_localca_recipe,3,10204,433,0.34230535669326784,745.3783186919754,433,0,0.3392036251723766,0.34230535669326784
14,broadcast_autograd_localca_recipe,3,10204,434,0.3418898715496063,747.3222937659593,434,0,0.338707834482193,0.3418898715496063
14,broadcast_autograd_localca_recipe,3,10204,435,0.34086593685150146,749.3457586389268,435,0,0.3392716072499752,0.34086593685150146
14,broadcast_autograd_localca_recipe,3,10204,436,0.3403850606441498,751.4347456139512,436,0,0.33749730661511423,0.3403850606441498
14,broadcast_autograd_localca_recipe,3,10204,436,0.3403850606441498,753.5202095740242,437,1,0.3387633353471756,0.3404754687309265
14,broadcast_autograd_localca_recipe,3,10204,436,0.3403850606441498,755.5190965270158,438,2,0.33680743277072905,0.34120376510620115
14,broadcast_autograd_localca_recipe,3,10204,439,0.3391497042655945,757.5194637799868,439,0,0.33954899832606317,0.3391497042655945
14,broadcast_autograd_localca_recipe,3,10204,440,0.33853236536979675,759.5644961689832,440,0,0.3341318994760513,0.33853236536979675
14,broadcast_autograd_localca_recipe,3,10204,441,0.3375794817447662,761.5300520770252,441,0,0.3338769182562828,0.3375794817447662
14,broadcast_autograd_localca_recipe,3,10204,442,0.33716774373054503,763.4604306489928,442,0,0.33565315455198286,0.33716774373054503
14,broadcast_autograd_localca_recipe,3,10204,442,0.33716774373054503,765.3647162539419,443,1,0.33193725645542144,0.33800523052215575
14,broadcast_autograd_localca_recipe,3,10204,444,0.33629742727279666,767.5315764809493,444,0,0.3314778760075569,0.33629742727279666
14,broadcast_autograd_localca_recipe,3,10204,444,0.33629742727279666,769.4672759720124,445,1,0.3339814953505993,0.3370573066711426
14,broadcast_autograd_localca_recipe,3,10204,446,0.33604711198806764,771.4439644649392,446,0,0.3312316820025444,0.33604711198806764
14,broadcast_autograd_localca_recipe,3,10204,446,0.33604711198806764,773.3872810329776,447,1,0.330443099886179,0.3364309409618378
14,broadcast_autograd_localca_recipe,3,10204,448,0.33429384818077085,775.2793700869661,448,0,0.32950359880924224,0.33429384818077085
14,broadcast_autograd_localca_recipe,3,10204,449,0.33333845582008365,777.1525351309683,449,0,0.3287289753556252,0.33333845582008365
14,broadcast_autograd_localca_recipe,3,10204,450,0.33278085298538207,779.0333899849793,450,0,0.33207255229353905,0.33278085298538207
14,broadcast_autograd_localca_recipe,3,10204,451,0.33246607785224913,780.9602352729999,451,0,0.3282379612326622,0.33246607785224913
14,broadcast_autograd_localca_recipe,3,10204,452,0.33198528852462766,782.9270085010212,452,0,0.32991034612059594,0.33198528852462766
14,broadcast_autograd_localca_recipe,3,10204,453,0.33179237880706786,784.7988750989316,453,0,0.3289389409124851,0.33179237880706786
14,broadcast_autograd_localca_recipe,3,10204,454,0.33073597121238707,786.6523309969343,454,0,0.32796131670475004,0.33073597121238707
14,broadcast_autograd_localca_recipe,3,10204,455,0.3305805529117584,788.4885224179598,455,0,0.3262593515217304,0.3305805529117584
14,broadcast_autograd_localca_recipe,3,10204,456,0.329731627368927,790.3817659849301,456,0,0.3263328574597836,0.329731627368927
14,broadcast_autograd_localca_recipe,3,10204,456,0.329731627368927,792.2585716659669,457,1,0.3256380490958691,0.32984057626724245
14,broadcast_autograd_localca_recipe,3,10204,458,0.3287604461669922,794.2495439880295,458,0,0.3255263976752758,0.3287604461669922
14,broadcast_autograd_localca_recipe,3,10204,459,0.328279825592041,796.1978900009999,459,0,0.32407536655664443,0.328279825592041
14,broadcast_autograd_localca_recipe,3,10204,460,0.327827573299408,798.1525806869613,460,0,0.3253152139484882,0.327827573299408
14,broadcast_autograd_localca_recipe,3,10204,461,0.3272394455432892,800.1520008679945,461,0,0.3234238401055336,0.3272394455432892
14,broadcast_autograd_localca_recipe,3,10204,462,0.32679549741744995,802.1046807599487,462,0,0.32232354283332826,0.32679549741744995
14,broadcast_autograd_localca_recipe,3,10204,463,0.32634476823806763,804.0315282549709,463,0,0.32372906133532525,0.32634476823806763
14,broadcast_autograd_localca_recipe,3,10204,464,0.32571972970962526,805.9811833429849,464,0,0.3220255210995674,0.32571972970962526
14,broadcast_autograd_localca_recipe,3,10204,465,0.3253269868850708,808.0261614730116,465,0,0.3216734893620014,0.3253269868850708
14,broadcast_autograd_localca_recipe,3,10204,465,0.3253269868850708,809.9729059899691,466,1,0.3217587903141975,0.32557327156066895
14,broadcast_autograd_localca_recipe,3,10204,467,0.3245489978313446,811.913578556967,467,0,0.3228828519582748,0.3245489978313446
14,broadcast_autograd_localca_recipe,3,10204,468,0.3239086575508118,814.1461051349761,468,0,0.32024347558617594,0.3239086575508118
14,broadcast_autograd_localca_recipe,3,10204,469,0.3235633960723877,816.1495497500291,469,0,0.319908756762743,0.3235633960723877
14,broadcast_autograd_localca_recipe,3,10204,470,0.3235537755012512,818.1066546499496,470,0,0.3197488360106945,0.3235537755012512
14,broadcast_autograd_localca_recipe,3,10204,471,0.32273131108284,820.0821686970303,471,0,0.32056552842259406,0.32273131108284
14,broadcast_autograd_localca_recipe,3,10204,471,0.32273131108284,822.0584893650375,472,1,0.3191820964217186,0.3230280889034271
14,broadcast_autograd_localca_recipe,3,10204,473,0.3216256160736084,824.0872661609901,473,0,0.31829651072621346,0.3216256160736084
14,broadcast_autograd_localca_recipe,3,10204,474,0.3215887675762176,826.1317147760419,474,0,0.3198125883936882,0.3215887675762176
14,broadcast_autograd_localca_recipe,3,10204,475,0.32070383868217467,828.1037668699864,475,0,0.31822165101766586,0.32070383868217467
14,broadcast_autograd_localca_recipe,3,10204,476,0.32052690210342405,830.0621127060149,476,0,0.31650527864694594,0.32052690210342405
14,broadcast_autograd_localca_recipe,3,10204,477,0.3203930034637451,832.0298434869619,477,0,0.31494148522615434,0.3203930034637451
14,broadcast_autograd_localca_recipe,3,10204,478,0.31890092611312865,834.0017228689976,478,0,0.31556628048419955,0.31890092611312865
14,broadcast_autograd_localca_recipe,3,10204,479,0.31830596256256105,835.9218142080354,479,0,0.31528267189860343,0.31830596256256105
14,broadcast_autograd_localca_recipe,3,10204,479,0.31830596256256105,837.8505760430126,480,1,0.3163935862481594,0.3191641959190369
14,broadcast_autograd_localca_recipe,3,10204,481,0.3174583842277527,839.7705188590335,481,0,0.31345908865332606,0.3174583842277527
14,broadcast_autograd_localca_recipe,3,10204,482,0.31695074310302734,841.711457116995,482,0,0.31404475793242453,0.31695074310302734
14,broadcast_autograd_localca_recipe,3,10204,483,0.31660436038970946,843.7869827520335,483,0,0.3122966423630714,0.31660436038970946
14,broadcast_autograd_localca_recipe,3,10204,484,0.31621361985206603,845.7804599410156,484,0,0.3119508594274521,0.31621361985206603
